uid	streams-0-level	tag
10141453	2	bad
10141455	5	good
10141457	2	good
10141470	2	good
10141475	2	good
10141555	2	good
10141611	2	good
10141640	2	good
10141654	5	good
10141667	2	bad
10141668	5	good
10141690	5	good
10141738	2	good
10141742	2	good
10141767	2	good
10141811	2	bad
10141815	2	bad
10141836	2	good
10141849	2	bad
10141865	2	good
10141886	2	good
10141892	2	good
10141924	2	bad
10141933	2	good
10141937	2	good
10141957	2	good
10141961	5	good
10141989	2	good
10142022	2	bad
10142031	2	good
10142062	5	good
10142085	2	good
10142120	2	good
10142126	2	good
10142137	5	good
10142146	2	bad
10142155	2	good
10142161	5	bad
10142184	2	good
10142208	2	good
10142218	2	bad
10142220	2	bad
10142221	2	good
10142246	2	good
10142276	2	good
10142279	2	good
10142322	2	good
10142341	5	good
10142349	2	bad
10142375	2	bad
10142399	2	bad
10142409	5	good
10142461	5	bad
10142469	2	good
10142485	2	bad
10142502	5	bad
10142548	2	bad
10142590	2	good
10142598	2	good
10142601	2	bad
10142634	2	bad
10142659	2	good
10142701	2	bad
10142702	2	good
10142710	2	good
10142725	2	good
10142747	2	good
10142795	5	good
10142822	2	good
10142825	2	good
10142847	2	good
10142852	2	bad
10142862	5	good
10142880	2	good
10142934	2	good
10142946	2	bad
10142952	2	good
10142962	2	good
10143031	5	good
10143050	2	good
10143086	2	good
10143112	2	bad
10143115	2	bad
10143117	2	good
10143138	2	good
10143184	2	good
10143190	2	bad
10143208	2	bad
10143209	2	good
10143210	2	good
10143238	2	bad
10143268	5	bad
10143272	2	good
10143297	2	bad
10143336	5	bad
10143337	2	good
10143338	2	bad
10143359	2	bad
10143361	2	good
10143371	5	good
10143414	2	good
10143430	2	good
10143442	2	good
10143451	5	bad
10143452	2	good
10143477	2	good
10143481	2	good
10143503	2	good
10143554	2	good
10143557	2	good
10143573	2	bad
10143589	2	bad
10143591	2	good
10143605	5	good
10143615	2	bad
10143626	2	good
10143627	2	bad
10143629	2	good
10143645	2	bad
10143650	2	good
10143654	2	good
10143662	2	good
10143668	2	good
10143714	2	good
10143724	2	good
10143740	2	good
10143760	2	good
10143781	5	good
10143809	2	good
10143841	2	good
10143857	2	bad
10143862	2	good
10143884	2	good
10143906	2	bad
10143914	2	bad
10143915	2	good
10143928	2	bad
10143934	2	bad
10143944	2	good
10143977	2	good
10144024	2	bad
10144031	2	good
10144039	2	bad
10144068	2	good
10144115	5	good
10144130	2	good
10144131	2	good
10144134	2	bad
10144142	2	good
10144175	2	bad
10144176	5	good
10144187	5	good
10144205	6	bad
10144218	2	bad
10144224	2	good
10144225	2	bad
10144232	2	good
10144237	2	good
10144242	2	good
10144252	2	good
10144268	2	good
10144269	2	good
10144278	2	bad
10144287	2	good
10144321	5	good
10144322	2	good
10144328	2	good
10144336	2	good
10144341	2	good
10144357	2	bad
10144358	2	good
10144362	2	good
10144376	2	bad
10144378	5	good
10144411	2	good
10144432	2	bad
10144441	2	good
10144447	2	bad
10144477	2	good
10144502	2	bad
10144553	2	bad
10144564	2	good
10144584	5	good
10144593	2	bad
10144605	8	good
10144628	5	good
10144641	5	good
10144653	2	good
10144658	5	good
10144672	2	bad
10144690	2	bad
10144693	2	bad
10144700	2	bad
10144716	2	good
10144736	5	good
10144750	2	good
10144756	2	good
10144780	5	bad
10144781	2	good
10144788	2	good
10144797	2	bad
10144803	2	bad
10144811	2	good
10144814	5	good
10144818	5	good
10144838	2	good
10144852	2	good
10144857	2	good
10144872	2	bad
10144900	2	good
10144920	2	good
10144921	2	bad
10144935	2	bad
10144946	2	good
10144954	2	bad
10144957	2	bad
10144960	5	good
10144972	2	good
10144991	2	bad
10145014	2	bad
10145022	5	good
10145060	2	good
10145069	5	good
10145082	5	good
10145119	2	bad
10145151	2	good
10145158	2	good
10145165	5	bad
10145171	2	bad
10145217	5	good
10145219	2	bad
10145256	2	good
10145270	2	good
10145289	5	bad
10145320	2	good
10145336	2	bad
10145361	5	good
10145369	5	bad
10145402	2	bad
10145407	2	bad
10145420	5	good
10145428	2	good
10145433	2	bad
10145453	2	good
10145463	2	good
10145470	2	bad
10145494	2	good
10145504	2	good
10145512	5	good
10145543	2	good
10145548	2	good
10145554	2	good
10145559	2	bad
10145590	5	bad
10145601	2	good
10145612	2	good
10145624	2	bad
10145634	2	good
10145638	2	bad
10145647	2	good
10145652	2	bad
10145659	5	good
10145667	2	good
10145676	5	good
10145734	2	good
10145755	2	good
10145764	2	good
10145814	5	bad
10145821	2	good
10145866	2	good
10145874	2	bad
10145876	2	good
10145910	5	good
10145920	2	bad
10145921	2	good
10145956	2	good
10145970	2	bad
10145971	5	bad
10145989	2	good
10145991	2	good
10146001	2	good
10146024	5	bad
10146038	5	bad
10146071	2	good
10146085	2	good
10146086	5	bad
10146091	2	bad
10146098	2	good
10146130	2	good
10146133	2	good
10146154	2	good
10146169	2	good
10146177	2	good
10146193	5	good
10146195	2	bad
10146216	5	good
10146238	5	good
10146270	2	bad
10146282	5	good
10146304	5	good
10146325	2	good
10146326	2	good
10146337	2	good
10146340	2	bad
10146415	5	bad
10146417	2	good
10146440	2	good
10146455	2	good
10146465	2	good
10146472	5	good
10146473	5	good
10146483	2	bad
10146494	5	good
10146502	2	bad
10146527	2	good
10146542	2	bad
10146557	2	good
10146570	2	good
10146589	2	good
10146638	2	good
10146654	2	bad
10146676	2	bad
10146701	5	bad
10146709	2	good
10146758	2	bad
10146802	2	good
10146850	2	bad
10146857	2	good
10146902	2	good
10146915	2	good
10146918	2	bad
10146922	2	good
10146944	2	good
10146958	2	good
10146969	5	bad
10146971	2	good
10146999	5	good
10147025	2	bad
10147077	2	good
10147083	2	good
10147086	2	good
10147090	3	good
10147093	2	good
10147095	5	bad
10147100	2	bad
10147138	2	bad
10147142	2	good
10147162	2	good
10147200	2	good
10147237	5	good
10147251	5	good
10147257	2	bad
10147266	2	bad
10147271	2	good
10147272	2	good
10147278	2	good
10147289	2	bad
10147309	2	bad
10147316	5	bad
10147324	2	bad
10147331	2	good
10147369	5	good
10147408	2	bad
10147409	2	good
10147410	5	good
10147434	2	good
10147467	2	good
10147492	2	good
10147511	2	bad
10147535	2	bad
10147541	2	good
10147544	5	good
10147618	2	good
10147620	2	bad
10147632	2	good
10147635	2	bad
10147652	2	good
10147665	2	good
10147666	2	bad
10147697	2	good
10147710	2	bad
10147767	2	good
10147778	2	good
10147801	2	good
10147803	2	good
10147808	2	good
10147809	2	good
10147822	2	good
10147846	2	good
10147851	2	good
10147861	5	good
10147869	2	good
10147887	2	good
10147901	2	good
10147921	2	good
10147925	2	good
10147928	2	good
10147947	2	bad
10147954	2	bad
10147956	2	bad
10147957	2	good
10147959	3	good
10147990	5	bad
10148009	2	good
10148081	2	good
10148089	5	good
10148114	5	bad
10148132	2	bad
10148136	2	good
10148147	2	bad
10148159	5	good
10148170	5	good
10148174	2	good
10148184	2	good
10148196	5	bad
10148200	2	good
10148203	2	bad
10148217	2	good
10148234	2	good
10148271	2	bad
10148285	2	good
10148288	2	bad
10148300	2	good
10148318	2	bad
10148324	2	bad
10148326	3	bad
10148344	5	good
10148389	5	bad
10148404	2	good
10148434	2	good
10148443	2	good
10148451	2	bad
10148469	2	good
10148474	2	bad
10148500	2	bad
10148507	2	good
10148533	2	good
10148550	2	good
10148566	2	good
10148583	2	bad
10148593	2	good
10148594	2	good
10148598	5	bad
10148609	2	good
10148635	5	good
10148672	2	good
10148727	2	good
10148750	2	good
10148763	2	good
10148786	2	bad
10148791	2	good
10148802	2	good
10148808	2	good
10148857	2	bad
10148889	2	good
10148901	5	good
10148903	2	bad
10148921	2	bad
10148964	2	bad
10148971	2	good
10148979	2	good
10148985	2	good
10148996	5	good
10149017	2	good
10149027	2	bad
10149032	2	bad
10149047	2	good
10149066	2	good
10149092	2	bad
10149097	2	bad
10149132	2	good
10149153	2	bad
10149157	5	good
10149160	2	good
10149163	5	good
10149187	2	bad
10149193	2	bad
10149208	5	bad
10149220	2	good
10149242	5	bad
10149259	2	good
10149269	2	good
10149275	5	good
10149295	5	bad
10149302	2	good
10149306	2	good
10149312	2	good
10149314	5	good
10149315	2	good
10149332	5	good
10149344	2	bad
10149350	2	good
10149359	5	good
10149371	2	bad
10149384	2	good
10149398	5	bad
10149407	2	good
10149415	2	good
10149417	2	good
10149430	2	bad
10149447	2	good
10149469	2	good
10149478	2	bad
10149481	2	good
10149500	2	good
10149509	2	good
10149520	2	good
10149530	5	good
10149531	2	good
10149566	2	bad
10149584	5	bad
10149611	2	good
10149613	2	bad
10149633	2	good
10149641	2	bad
10149646	2	good
10149653	2	good
10149658	2	good
10149674	2	good
10149682	5	good
10149687	2	good
10149689	2	bad
10149698	2	good
10149724	2	good
10149729	2	bad
10149731	2	good
10149737	6	bad
10149763	5	good
10149766	2	good
10149784	2	bad
10149801	2	good
10149802	2	good
10149808	5	good
10149813	5	bad
10149823	2	good
10149835	5	good
10149839	2	good
10149841	5	good
10149845	2	bad
10149851	2	bad
10149852	2	good
10149860	2	bad
10149864	2	good
10149866	2	good
10149868	2	good
10149886	5	good
10149918	2	good
10149941	2	good
10149956	2	good
10149993	2	good
10149995	2	good
10149998	2	good
10150003	2	good
10150026	2	good
10150047	2	bad
10150056	2	bad
10150072	2	good
10150087	2	good
10150107	2	bad
10150109	2	good
10150134	2	good
10150145	2	bad
10150155	2	bad
10150217	2	good
10150219	2	good
10150223	5	good
10150226	2	good
10150256	5	good
10150260	2	good
10150278	2	bad
10150296	2	bad
10150305	2	bad
10150312	2	good
10150313	2	good
10150355	5	bad
10150375	2	bad
10150381	2	bad
10150399	5	good
10150413	3	good
10150455	2	good
10150472	2	good
10150480	5	good
10150488	2	good
10150501	2	good
10150514	2	good
10150517	2	good
10150518	2	good
10150526	2	good
10150537	2	bad
10150553	3	good
10150563	2	bad
10150573	2	good
10150589	2	good
10150590	5	bad
10150593	2	bad
10150607	2	bad
10150642	2	bad
10150643	5	bad
10150648	2	bad
10150664	2	bad
10150713	2	good
10150719	5	bad
10150721	2	good
10150739	2	good
10150743	2	good
10150744	2	good
10150749	2	bad
10150759	2	good
10150777	2	good
10150786	2	good
10150801	5	good
10150858	3	good
10150888	2	good
10150901	2	bad
10150921	2	good
10150923	5	bad
10150934	2	bad
10150938	2	bad
10150947	2	good
10150948	2	bad
10150971	5	good
10150993	2	good
10151013	2	good
10151021	5	bad
10151025	2	good
10151032	2	good
10151062	2	bad
10151074	2	bad
10151101	2	bad
10151120	2	bad
10151170	5	good
10151178	2	good
10151195	3	good
10151249	2	bad
10151256	5	bad
10151259	2	bad
10151264	2	good
10151268	2	good
10151291	2	bad
10151295	2	good
10151316	2	good
10151320	2	bad
10151322	2	bad
10151331	2	good
10151354	2	bad
10151367	2	bad
10151414	2	good
10151462	2	good
10151464	2	bad
10151470	2	good
10151478	2	good
10151480	2	bad
10151484	2	good
10151486	2	bad
10151505	2	good
10151524	2	bad
10151550	2	bad
10151556	2	good
10151582	2	good
10151591	5	bad
10151592	2	good
10151594	5	good
10151607	2	bad
10151609	2	good
10151614	2	good
10151620	2	good
10151644	5	good
10151649	5	good
10151655	2	good
10151662	2	good
10151666	2	good
10151674	2	good
10151685	5	good
10151698	2	bad
10151701	2	good
10151717	2	bad
10151719	2	good
10151731	2	good
10151753	2	bad
10151759	2	bad
10151762	2	bad
10151779	2	good
10151796	2	good
10151803	2	bad
10151804	2	bad
10151849	2	good
10151895	2	bad
10151900	2	bad
10151906	2	good
10151914	2	good
10151927	2	good
10151938	2	good
10151954	2	good
10151978	2	bad
10151994	2	bad
10151995	5	good
10152014	2	bad
10152020	2	bad
10152024	2	bad
10152026	2	good
10152062	2	bad
10152068	2	good
10152107	2	good
10152138	5	good
10152145	2	good
10152202	2	bad
10152211	2	good
10152217	2	good
10152220	2	good
10152237	2	good
10152238	2	good
10152246	2	good
10152248	2	bad
10152289	2	good
10152314	2	good
10152317	2	bad
10152330	2	good
10152336	2	good
10152346	2	good
10152349	2	bad
10152417	2	good
10152430	2	good
10152450	2	good
10152485	5	bad
10152495	5	bad
10152499	5	good
10152512	2	good
10152535	2	good
10152539	2	good
10152560	2	bad
10152587	2	good
10152602	2	good
10152610	2	good
10152618	2	bad
10152661	2	good
10152674	5	bad
10152686	2	bad
10152708	2	good
10152730	2	bad
10152763	2	bad
10152787	2	bad
10152799	2	good
10152805	5	good
10152816	5	good
10152820	2	good
10152839	5	good
10152878	2	good
10152913	5	good
10152920	5	good
10152951	2	bad
10152974	2	good
10152989	2	bad
10152996	2	good
10153013	2	good
10153031	2	good
10153032	5	good
10153039	2	bad
10153046	2	good
10153052	2	bad
10153063	2	good
10153071	2	good
10153084	5	good
10153116	2	good
10153139	2	good
10153161	2	good
10153168	2	bad
10153169	2	bad
10153176	2	good
10153185	2	bad
10153203	2	bad
10153206	2	good
10153225	2	good
10153232	2	good
10153235	5	good
10153245	2	bad
10153294	2	bad
10153328	2	bad
10153339	2	good
10153405	5	good
10153409	5	good
10153411	2	good
10153439	2	bad
10153447	2	bad
10153451	2	bad
10153454	2	good
10153483	2	bad
10153495	2	good
10153502	2	good
10153507	2	good
10153519	2	bad
10153561	2	good
10153608	2	good
10153655	2	good
10153674	5	good
10153706	2	bad
10153707	5	good
10153735	2	bad
10153736	2	good
10153740	5	bad
10153766	5	bad
10153769	5	good
10153771	5	good
10153785	5	good
10153794	2	good
10153803	2	bad
10153806	2	bad
10153809	2	bad
10153827	2	bad
10153839	2	good
10153844	2	good
10153878	2	good
10153894	2	bad
10153921	2	good
10153928	5	bad
10153939	5	good
10153941	2	good
10153948	2	good
10153957	2	good
10153983	2	bad
10153985	2	good
10153994	5	bad
10153995	2	bad
10154002	2	bad
10154005	2	good
10154019	2	good
10154035	2	good
10154055	2	good
10154057	2	good
10154060	2	good
10154129	2	good
10154144	2	good
10154145	2	good
10154151	2	good
10154206	2	good
10154209	2	bad
10154219	5	bad
10154222	2	good
10154254	2	good
10154258	2	good
10154303	5	bad
10154311	3	good
10154319	5	good
10154337	2	good
10154345	2	bad
10154358	2	good
10154363	2	good
10154364	2	bad
10154381	2	bad
10154392	2	bad
10154410	2	bad
10154437	5	good
10154439	2	bad
10154450	5	good
10154453	5	bad
10154457	2	bad
10154461	2	good
10154462	2	bad
10154491	2	good
10154493	2	bad
10154552	2	bad
10154553	2	bad
10154577	2	good
10154579	2	bad
10154590	2	bad
10154595	2	good
10154608	2	good
10154657	2	good
10154687	2	bad
10154725	2	bad
10154729	2	good
10154791	5	bad
10154801	5	bad
10154805	5	bad
10154823	2	good
10154826	2	good
10154842	2	good
10154856	2	good
10154869	2	bad
10154885	2	good
10154892	5	good
10154906	2	bad
10154919	2	good
10154927	2	good
10154942	2	good
10154945	2	good
10154968	2	good
10154976	2	bad
10154993	2	bad
10154997	2	good
10154998	3	bad
10155010	5	good
10155043	2	bad
10155045	2	good
10155062	2	good
10155070	2	good
10155076	2	good
10155077	2	good
10155079	2	good
10155083	2	good
10155105	2	good
10155123	5	bad
10155136	2	good
10155147	5	good
10155149	2	good
10155170	3	bad
10155192	2	good
10155199	2	good
10155249	2	bad
10155253	2	good
10155263	2	good
10155265	5	good
10155266	2	bad
10155284	2	good
10155308	2	bad
10155327	2	good
10155360	2	good
10155416	2	good
10155431	2	bad
10155442	2	bad
10155450	2	bad
10155463	2	good
10155470	5	good
10155479	2	bad
10155492	2	bad
10155520	2	bad
10155543	2	good
10155544	2	good
10155547	2	bad
10155561	2	good
10155569	2	bad
10155586	2	good
10155618	2	good
10155633	2	good
10155647	5	bad
10155667	2	good
10155670	2	good
10155676	2	bad
10155699	5	good
10155703	2	good
10155705	5	bad
10155725	2	good
10155743	2	good
10155748	5	bad
10155768	2	good
10155787	2	good
10155796	2	good
10155802	2	bad
10155813	2	bad
10155824	2	good
10155855	5	good
10155858	2	bad
10155878	2	good
10155892	2	good
10155899	2	good
10155907	5	bad
10155913	2	good
10155924	2	good
10155933	2	good
10155943	5	bad
10155944	2	bad
10155972	2	good
10155973	2	bad
10155986	2	good
10155997	2	bad
10156027	5	good
10156031	2	good
10156034	2	good
10156042	2	good
10156101	2	good
10156107	5	bad
10156114	5	bad
10156124	2	good
10156148	2	bad
10156155	2	good
10156167	5	good
10156171	2	good
10156174	5	good
10156175	2	good
10156178	2	good
10156195	5	good
10156214	5	good
10156220	2	bad
10156225	2	good
10156231	2	bad
10156262	2	bad
10156276	2	good
10156281	2	bad
10156326	2	good
10156359	6	bad
10156375	2	good
10156381	2	good
10156383	2	good
10156393	3	bad
10156413	2	bad
10156427	2	good
10156432	5	good
10156434	2	good
10156436	5	bad
10156459	5	good
10156464	5	good
10156495	2	bad
10156538	2	good
10156548	2	bad
10156557	2	bad
10156580	5	good
10156582	2	good
10156584	2	good
10156597	5	good
10156602	2	good
10156609	2	good
10156645	2	good
10156646	2	good
10156653	2	good
10156677	5	bad
10156687	2	good
10156702	2	good
10156703	2	good
10156710	2	good
10156717	2	good
10156721	2	bad
10156732	2	good
10156746	5	good
10156774	2	good
10156782	2	good
10156785	2	good
10156789	5	good
10156796	2	good
10156816	2	good
10156822	2	bad
10156828	5	bad
10156838	2	good
10156853	2	good
10156857	2	good
10156860	2	good
10156893	2	bad
10156897	2	bad
10156903	2	good
10156921	2	bad
10156934	2	good
10156937	2	good
10156951	5	good
10156962	2	good
10156969	2	good
10156984	2	good
10157001	2	bad
10157039	2	bad
10157048	2	good
10157069	2	good
10157102	5	bad
10157123	2	bad
10157135	2	good
10157167	3	good
10157174	2	good
10157196	2	good
10157204	2	good
10157214	2	good
10157224	2	good
10157246	3	good
10157251	5	bad
10157270	2	bad
10157275	2	good
10157287	2	bad
10157304	2	bad
10157313	2	bad
10157314	5	good
10157328	2	bad
10157349	2	bad
10157416	2	good
10157440	5	bad
10157453	2	good
10157480	2	good
10157492	2	good
10157500	2	good
10157511	2	good
10157525	2	good
10157534	2	bad
10157538	5	good
10157540	2	good
10157559	2	good
10157565	5	good
10157566	2	good
10157573	2	good
10157613	2	bad
10157627	2	good
10157631	2	good
10157652	2	good
10157668	5	good
10157674	2	good
10157687	2	good
10157697	2	good
10157737	2	good
10157746	2	good
10157787	5	good
10157802	2	bad
10157803	2	good
10157831	2	bad
10157839	2	bad
10157862	2	bad
10157865	2	good
10157866	2	good
10157877	2	bad
10157885	2	good
10157897	2	good
10157934	2	bad
10157972	2	bad
10157995	2	good
10158012	5	good
10158016	2	bad
10158025	2	good
10158045	5	good
10158108	2	good
10158127	3	bad
10158146	2	good
10158176	5	bad
10158186	2	good
10158198	2	good
10158204	2	bad
10158212	2	good
10158229	2	bad
10158241	2	good
10158274	2	good
10158327	2	good
10158356	2	good
10158375	2	good
10158402	2	good
10158462	5	good
10158466	2	good
10158474	2	bad
10158512	2	bad
10158534	2	bad
10158548	2	bad
10158549	2	good
10158564	2	good
10158573	2	bad
10158582	2	bad
10158605	2	good
10158612	2	good
10158639	2	bad
10158647	2	good
10158653	5	good
10158679	2	bad
10158685	2	bad
10158702	2	good
10158704	2	bad
10158710	2	bad
10158725	2	good
10158756	2	bad
10158787	2	good
10158802	2	good
10158915	2	bad
10158933	2	good
10158939	2	good
10158940	2	good
10158972	2	bad
10159040	2	bad
10159046	2	good
10159067	2	good
10159068	2	bad
10159084	5	good
10159102	2	good
10159112	2	bad
10159132	2	good
10159162	5	bad
10159190	2	good
10159217	2	good
10159223	2	good
10159233	2	good
10159237	2	good
10159280	2	good
10159286	2	good
10159287	5	good
10159289	5	good
10159314	2	good
10159321	5	good
10159340	5	bad
10159360	2	bad
10159364	2	good
10159402	2	good
10159409	2	bad
10159424	2	bad
10159439	2	good
10159440	2	good
10159461	2	good
10159462	2	good
10159479	2	good
10159483	2	good
10159491	2	good
10159503	2	bad
10159512	2	bad
10159514	2	good
10159546	2	good
10159566	5	good
10159592	5	good
10159608	5	bad
10159619	2	good
10159678	2	good
10159739	2	bad
10159748	2	good
10159791	2	good
10159805	2	good
10159807	2	good
10159836	5	good
10159838	2	good
10159910	2	good
10159963	2	good
10159974	5	good
10159986	2	good
10159988	2	good
10159997	2	bad
10159998	5	bad
10159999	2	good
10160001	5	bad
10160033	2	good
10160059	2	good
10160094	2	good
10160143	5	bad
10160191	2	good
10160211	2	bad
10160234	2	good
10160262	2	bad
10160263	5	good
10160268	2	good
10160270	2	bad
10160278	2	good
10160284	2	good
10160304	5	bad
10160306	2	good
10160313	2	good
10160315	2	good
10160322	2	good
10160347	2	bad
10160351	2	good
10160375	2	good
10160383	2	good
10160392	2	bad
10160414	2	good
10160418	5	good
10160428	2	bad
10160430	2	good
10160457	2	bad
10160479	5	bad
10160481	5	good
10160485	2	bad
10160488	2	bad
10160519	2	good
10160543	5	bad
10160545	2	good
10160547	5	good
10160578	5	good
10160580	2	bad
10160581	2	good
10160648	2	bad
10160659	5	bad
10160670	5	good
10160674	5	bad
10160675	2	bad
10160691	2	good
10160697	2	good
10160707	5	bad
10160744	2	good
10160746	2	bad
10160788	2	good
10160794	2	good
10160808	2	good
10160852	2	good
10160874	2	good
10160901	2	bad
10160913	2	good
10160927	2	good
10160931	2	good
10160957	5	bad
10160967	5	good
10160985	2	good
10160989	2	good
10160994	2	bad
10161070	5	good
10161075	2	bad
10161101	2	good
10161102	5	good
10161137	2	good
10161234	2	good
10161287	5	good
10161309	2	good
10161326	2	good
10161329	2	bad
10161340	5	good
10161371	2	good
10161411	2	good
10161446	2	good
10161450	2	bad
10161468	2	good
10161484	2	good
10161498	2	bad
10161554	2	good
10161581	2	good
10161592	2	bad
10161622	2	good
10161629	2	good
10161650	2	good
10161651	2	good
10161656	2	good
10161671	2	good
10161679	3	good
10161681	5	good
10161745	2	good
10161748	2	good
10161794	2	bad
10161804	5	bad
10161832	2	bad
10161835	2	good
10161865	2	good
10161869	1	good
10161909	2	bad
10161919	2	good
10161927	2	bad
10161933	2	bad
10161954	2	good
10161962	2	good
10161964	3	good
10161984	5	good
10162058	2	bad
10162083	2	bad
10162089	2	bad
10162109	2	good
10162152	2	good
10162155	3	good
10162161	2	good
10162162	2	good
10162201	2	bad
10162315	5	bad
10162329	2	good
10162346	2	good
10162352	2	good
10162358	2	good
10162361	2	good
10162383	2	bad
10162392	3	bad
10162396	2	good
10162400	5	good
10162406	2	good
10162414	2	good
10162424	2	good
10162459	5	good
10162461	2	good
10162472	2	good
10162517	2	good
10162520	2	good
10162522	2	good
10162535	2	good
10162555	5	good
10162568	2	good
10162582	2	good
10162622	2	good
10162674	2	good
10162686	2	good
10162717	2	good
10162718	2	bad
10162722	5	good
10162723	2	good
10162726	5	good
10162734	2	good
10162755	2	good
10162758	2	good
10162765	2	good
10162771	2	good
10162793	2	good
10162797	2	good
10162811	2	bad
10162820	2	bad
10162826	2	good
10162876	2	bad
10162887	2	good
10162961	1	good
10162977	2	good
10162980	2	good
10163037	2	good
10163047	2	good
10163060	2	good
10163070	2	good
10163094	2	good
10163108	5	bad
10163128	5	good
10163130	2	bad
10163135	2	good
10163175	2	good
10163218	5	good
10163248	2	good
10163272	2	bad
10163277	2	good
10163300	5	good
10163317	5	bad
10163345	2	good
10163385	5	good
10163397	2	good
10163417	2	good
10163420	5	bad
10163445	2	bad
10163483	2	good
10163491	2	bad
10163504	2	good
10163540	2	bad
10163548	2	good
10163552	2	bad
10163568	2	good
10163584	2	good
10163613	5	bad
10163625	5	bad
10163631	5	good
10163648	2	bad
10163654	2	good
10163670	2	good
10163679	2	good
10163684	2	good
10163700	2	bad
10163707	5	bad
10163716	2	good
10163778	2	good
10163779	2	good
10163787	2	good
10163844	2	good
10163849	2	good
10163851	2	bad
10163889	5	bad
10163903	2	good
10163904	2	good
10163940	2	good
10163942	2	bad
10163964	2	bad
10163977	2	good
10163982	2	good
10163993	2	good
10164020	2	good
10164022	2	bad
10164063	5	good
10164093	2	good
10164228	2	bad
10164263	2	good
10164268	2	bad
10164275	2	good
10164294	2	good
10164301	2	good
10164302	2	bad
10164339	2	bad
10164342	2	good
10164392	2	good
10164399	5	bad
10164418	2	good
10164428	2	bad
10164441	2	good
10164450	2	good
10164452	2	good
10164474	2	good
10164502	2	good
10164511	2	bad
10164591	2	bad
10164624	2	good
10164629	2	bad
10164668	5	bad
10164692	2	good
10164693	2	good
10164695	2	bad
10164724	2	good
10164736	2	bad
10164749	2	good
10164815	2	good
10164847	2	bad
10164884	2	bad
10164885	2	bad
10164892	2	good
10164905	2	bad
10164910	5	bad
10164931	2	good
10164940	5	bad
10164974	5	good
10164986	2	good
10164997	2	good
10165003	2	good
10165016	2	good
10165029	2	good
10165039	2	good
10165053	2	good
10165058	2	good
10165061	2	bad
10165062	5	good
10165084	2	good
10165088	2	good
10165134	2	good
10165145	2	bad
10165157	2	good
10165164	5	good
10165200	5	good
10165207	2	good
10165217	2	good
10165219	5	bad
10165230	2	good
10165240	2	good
10165266	2	good
10165276	2	good
10165303	2	bad
10165314	2	good
10165382	2	bad
10165388	1	good
10165389	2	good
10165406	5	good
10165409	5	bad
10165410	2	good
10165464	2	bad
10165465	5	good
10165480	2	good
10165515	5	good
10165567	5	good
10165612	5	good
10165614	2	good
10165617	5	bad
10165663	2	good
10165669	2	good
10165689	2	bad
10165736	2	good
10165772	2	good
10165790	2	good
10165807	2	good
10165812	2	good
10165865	2	bad
10165899	5	good
10165923	2	bad
10165940	2	bad
10165946	2	good
10165954	2	good
10165968	2	good
10165971	2	good
10165993	1	good
10166006	2	good
10166023	2	bad
10166035	2	good
10166058	2	good
10166062	2	good
10166133	2	bad
10166141	2	bad
10166154	2	good
10166157	2	good
10166162	2	good
10166215	5	good
10166218	2	good
10166249	5	good
10166262	2	bad
10166286	5	good
10166288	2	bad
10166300	2	bad
10166303	2	good
10166319	2	good
10166334	2	good
10166342	2	good
10166362	2	bad
10166363	3	good
10166368	2	good
10166422	2	bad
10166429	5	bad
10166451	2	bad
10166469	2	good
10166491	5	bad
10166524	2	bad
10166536	5	bad
10166547	2	bad
10166562	2	good
10166572	2	bad
10166602	5	bad
10166606	2	good
10166622	2	bad
10166651	2	bad
10166662	5	good
10166675	2	bad
10166683	2	bad
10166708	2	good
10166710	2	good
10166712	2	good
10166715	2	good
10166716	5	good
10166725	2	good
10166750	2	good
10166763	2	good
10166772	2	good
10166828	2	good
10166842	5	good
10166877	2	good
10166924	2	good
10166990	2	bad
10167011	2	good
10167038	2	good
10167062	2	good
10167095	2	good
10167096	2	good
10167117	2	good
10167143	2	good
10167157	2	good
10167160	2	good
10167171	2	good
10167202	2	good
10167220	2	good
10167227	2	bad
10167240	5	good
10167262	2	bad
10167312	2	good
10167313	2	good
10167322	2	good
10167353	2	good
10167400	2	good
10167425	2	good
10167434	2	good
10167444	2	good
10167458	2	good
10167460	2	good
10167461	2	good
10167470	5	bad
10167475	2	bad
10167480	2	good
10167515	2	bad
10167534	2	bad
10167538	2	good
10167592	5	good
10167615	2	good
10167651	2	good
10167653	2	good
10167672	5	bad
10167680	2	good
10167686	5	good
