uid	streams-0-profile	streams-0-side_data_list-0-displaymatrix	streams-0-color_space	streams-0-tags-rotate	streams-1-codec_time_base	format-tags-compatible_brands	streams-1-sample_rate	streams-0-tags-encoder	format-tags-major_brand	streams-0-color_primaries	streams-1-time_base	streams-0-width	streams-0-coded_width	streams-0-display_aspect_ratio	streams-0-side_data_list-0-rotation	tag
10054260	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054289	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054311	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054319	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054321	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054353	2	1	-1	1	0	0	0	0	0	-1	0	1	1	2	2	bad
10054397	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054415	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054426	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054432	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054453	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054480	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054485	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054489	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054502	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054510	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054518	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10054523	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054528	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054543	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054549	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054553	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054554	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054569	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054587	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10054637	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054659	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10054666	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054672	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10054675	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054697	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10054701	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054722	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054729	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054741	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054744	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054754	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054779	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054780	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054792	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054798	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054805	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10054812	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10054813	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054832	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054845	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10054871	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054876	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10054911	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10054918	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10054949	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10054965	0	2	-1	0	2	1	2	-1	1	-1	2	1	1	2	0	good
10054981	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055014	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055021	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10055043	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055054	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055056	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055057	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055067	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055071	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055078	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055103	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10055115	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055125	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055126	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055162	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055169	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055182	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10055194	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055217	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055238	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055246	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055249	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055282	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055283	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055285	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055316	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055335	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055336	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055354	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055362	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055390	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055396	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055399	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055424	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055439	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055456	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055498	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055504	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055524	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055539	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055577	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055609	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055616	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055625	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055682	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055715	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055719	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055723	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055744	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10055754	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055774	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055786	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10055802	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10055857	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055873	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055880	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055896	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055900	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10055919	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10055993	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10055994	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056005	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10056008	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056028	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056042	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056062	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056063	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056073	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056079	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056094	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056099	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10056112	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056123	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056169	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056186	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056212	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056213	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10056227	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10056236	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056239	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056263	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056272	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056282	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10056289	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056294	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056304	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10056307	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056326	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056328	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056330	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056347	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10056359	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056366	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10056397	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056415	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056428	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056429	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10056445	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10056447	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056450	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056461	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056470	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056473	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056515	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056521	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056532	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056548	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056549	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056565	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056590	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056599	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056600	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056614	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056666	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056681	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10056685	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056704	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056722	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056728	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10056738	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10056746	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056747	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056774	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10056802	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056812	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056824	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056828	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10056843	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10056877	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056920	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056928	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10056940	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10056948	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10056960	0	1	0	1	2	1	2	-1	1	0	2	1	1	2	2	good
10056971	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10056974	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057009	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057013	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057032	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057047	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057052	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057054	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10057056	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057059	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057068	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057086	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057099	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057105	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10057107	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057122	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057132	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057159	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057174	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057179	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10057191	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10057195	0	1	1	1	2	1	2	-1	1	1	2	1	1	2	2	bad
10057196	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10057199	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057200	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057202	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10057213	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10057218	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057229	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10057237	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057255	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057262	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057266	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10057271	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057326	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10057331	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057362	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057368	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057380	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057394	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057401	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057406	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10057414	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057418	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057463	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057472	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057477	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057479	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057498	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057522	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057527	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10057534	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057598	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057618	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057641	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057654	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057659	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057693	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10057703	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057746	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057753	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057804	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10057806	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057827	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057828	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057829	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10057846	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10057855	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10057858	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10057859	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057883	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10057892	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057894	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10057958	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10057993	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058004	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10058018	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058039	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10058048	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058056	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058082	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10058085	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058103	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058109	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058113	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058163	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10058167	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10058169	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058211	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058212	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058220	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10058222	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10058300	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10058302	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058310	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058321	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058329	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10058335	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10058369	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058380	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	0	2	bad
10058387	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10058422	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058429	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058430	1	1	-1	1	0	0	0	-1	0	-1	0	1	1	2	2	good
10058432	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058453	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058454	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058474	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10058487	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058493	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10058545	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058546	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058589	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10058657	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058754	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10058758	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10058798	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10058820	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10058825	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058831	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058850	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058867	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058869	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10058881	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10058883	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058886	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10058892	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10058896	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058911	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10058917	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10058966	0	1	-1	1	0	0	0	0	0	-1	0	1	1	2	2	good
10058982	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10058989	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10059003	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10059006	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10059014	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059037	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059051	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10059077	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059081	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059095	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10059126	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059146	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059155	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059166	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10059179	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059213	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059222	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10059247	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059259	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059268	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059315	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10059329	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059335	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059366	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059372	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059418	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059450	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059497	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059501	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059505	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059515	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059522	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059537	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059542	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10059555	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059559	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059661	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10059678	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10059679	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059722	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059724	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10059763	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10059773	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
