uid	streams-1-max_bit_rate	tag
10113068	0	good
10113081	0	good
10113110	5	good
10113172	4	good
10113199	0	good
10113204	5	good
10113244	4	bad
10113267	0	good
10113269	5	bad
10113308	0	good
10113374	3	bad
10113375	5	bad
10113399	4	bad
10113424	5	good
10113448	5	good
10113464	5	good
10113476	4	bad
10113482	5	good
10113495	5	good
10113498	5	good
10113514	5	good
10113526	0	good
10113536	5	good
10113549	5	good
10113550	5	good
10113556	5	good
10113566	5	bad
10113568	3	good
10113570	5	good
10113581	5	bad
10113592	5	bad
10113603	4	good
10113609	5	bad
10113613	4	good
10113616	4	bad
10113618	5	good
10113622	5	good
10113632	3	bad
10113647	5	bad
10113677	0	good
10113688	5	bad
10113695	4	good
10113699	5	good
10113702	5	good
10113783	5	good
10113788	1	bad
10113799	5	good
10113803	5	bad
10113820	0	bad
10113830	5	bad
10113836	5	bad
10113842	5	good
10113847	0	bad
10113848	5	good
10113850	0	good
10113856	5	bad
10113861	0	good
10113894	5	good
10113913	5	good
10113925	0	bad
10113955	3	good
10113960	5	good
10114013	0	good
10114023	5	good
10114039	0	bad
10114048	5	good
10114060	4	good
10114101	5	good
10114117	5	good
10114144	5	good
10114145	5	good
10114162	5	bad
10114163	5	good
10114170	5	good
10114198	5	good
10114207	5	bad
10114214	4	good
10114229	5	bad
10114232	5	good
10114234	5	good
10114262	0	bad
10114270	0	good
10114274	5	good
10114296	5	good
10114301	0	bad
10114308	1	bad
10114327	0	bad
10114344	1	bad
10114360	5	bad
10114361	0	good
10114370	1	bad
10114374	0	bad
10114378	5	good
10114383	4	bad
10114384	5	bad
10114387	0	bad
10114392	5	good
10114415	4	good
10114441	5	good
10114466	5	good
10114475	4	good
10114492	5	good
10114497	0	good
10114515	5	bad
10114516	0	good
10114532	5	good
10114533	5	good
10114538	5	bad
10114549	5	bad
10114550	5	good
10114576	0	good
10114603	1	good
10114612	5	good
10114628	5	bad
10114651	5	good
10114656	4	good
10114685	1	good
10114689	5	good
10114731	5	good
10114746	5	good
10114780	5	good
10114789	5	bad
10114797	5	bad
10114843	5	good
10114845	5	good
10114847	5	good
10114852	5	good
10114956	5	good
10114965	5	good
10114980	5	good
10115006	5	good
10115027	1	good
10115029	4	bad
10115037	5	bad
10115039	4	bad
10115042	4	good
10115053	5	bad
10115091	5	bad
10115095	0	bad
10115107	0	good
10115109	0	bad
10115127	5	good
10115132	5	bad
10115144	5	bad
10115158	5	good
10115170	4	good
10115178	5	bad
10115179	0	good
10115215	5	bad
10115226	3	bad
10115227	0	bad
10115284	5	bad
10115296	5	good
10115323	5	bad
10115354	5	good
10115371	5	good
10115376	4	good
10115392	5	good
10115398	5	bad
10115424	5	good
10115435	5	good
10115459	5	good
10115460	3	good
10115497	0	good
10115498	5	bad
10115522	5	bad
10115526	5	bad
10115528	5	good
10115547	5	good
10115559	5	bad
10115570	3	good
10115572	5	good
10115584	5	good
10115598	1	bad
10115608	4	good
10115622	0	good
10115642	3	bad
10115648	0	bad
10115653	5	bad
10115663	1	good
10115673	5	bad
10115690	5	good
10115722	5	bad
10115729	4	bad
10115739	0	bad
10115745	5	bad
10115753	5	bad
10115790	0	bad
10115796	5	good
10115811	5	good
10115820	5	bad
10115822	0	bad
10115830	4	good
10115845	5	good
10115858	5	good
10115860	1	bad
10115865	5	good
10115873	0	good
10115887	5	bad
10115888	0	good
10115925	5	good
10115926	0	bad
10115938	4	bad
10115955	5	good
10115969	1	good
10115970	5	good
10115978	5	good
10115982	0	good
10115988	5	good
10115993	1	bad
10116013	5	good
10116032	5	good
10116035	5	good
10116048	5	bad
10116063	0	good
10116069	5	good
10116142	5	good
10116159	2	good
10116168	5	bad
10116181	4	good
10116207	5	good
10116247	5	bad
10116261	0	good
10116278	0	good
10116279	5	good
10116307	5	good
10116361	5	good
10116366	4	bad
10116383	5	good
10116412	5	good
10116413	5	good
10116463	5	bad
10116466	1	good
10116474	5	bad
10116479	5	good
10116488	0	bad
10116504	5	good
10116515	5	good
10116544	0	good
10116596	5	bad
10116625	5	bad
10116641	5	good
10116649	5	good
10116660	0	good
10116665	0	good
10116675	5	bad
10116709	5	bad
10116732	3	good
10116755	3	bad
10116765	5	good
10116768	5	good
10116793	5	good
10116807	5	good
10116824	5	bad
10116850	0	good
10116852	5	good
10116853	5	bad
10116857	3	good
10116897	5	bad
10116908	0	good
10116913	5	good
10116920	4	good
10116930	5	good
10116942	1	good
10116945	3	good
10116949	5	good
10116955	5	good
10116969	5	good
10116983	0	bad
10116984	5	good
10116996	5	good
10117031	0	good
10117039	5	bad
10117063	5	good
10117068	0	bad
10117088	5	bad
10117090	5	good
10117109	4	bad
10117124	0	bad
10117135	5	good
10117146	1	bad
10117176	5	good
10117186	5	bad
10117222	4	good
10117255	0	good
10117277	5	bad
10117307	0	bad
10117331	5	bad
10117333	5	bad
10117347	5	bad
10117367	5	good
10117400	5	good
10117406	5	bad
10117414	5	bad
10117459	5	good
10117493	5	good
10117498	5	bad
10117502	0	good
10117530	5	bad
10117538	1	good
10117542	5	good
10117578	0	bad
10117583	5	bad
10117593	5	good
10117600	4	bad
10117609	5	good
10117612	5	good
10117638	5	good
10117657	0	bad
10117684	5	good
10117697	5	good
10117710	0	good
10117726	5	good
10117732	5	bad
10117733	5	good
10117755	5	bad
10117763	5	bad
10117771	0	bad
10117772	3	bad
10117815	1	good
10117836	0	good
10117846	5	good
10117858	5	bad
10117861	3	bad
10117863	5	good
10117869	5	bad
10117925	5	bad
10117931	5	good
10117938	5	good
10117943	0	bad
10117945	4	bad
10117962	5	bad
10117974	4	bad
10117975	5	good
10117978	5	good
10117993	4	bad
10117996	5	bad
10118001	5	good
10118037	5	good
10118047	0	good
10118051	5	good
10118053	5	good
10118077	5	good
10118093	3	good
10118107	5	good
10118122	0	good
10118128	0	bad
10118131	0	good
10118136	5	good
10118141	0	good
10118146	5	good
10118162	3	good
10118188	0	good
10118206	5	good
10118263	5	good
10118265	5	bad
10118268	5	good
10118273	4	good
10118294	0	bad
10118314	5	good
10118315	5	bad
10118323	5	good
10118328	5	bad
10118331	4	good
10118386	0	good
10118404	0	good
10118409	5	good
10118411	5	good
10118428	5	good
10118430	5	bad
10118437	5	good
10118438	0	bad
10118446	5	good
10118461	5	good
10118472	0	good
10118484	5	good
10118492	5	good
10118507	0	good
10118509	5	good
10118537	5	good
10118543	5	bad
10118544	0	good
10118590	5	bad
10118611	5	good
10118630	5	good
10118631	5	bad
10118735	5	good
10118774	1	bad
10118800	5	bad
10118802	0	bad
10118814	5	bad
10118822	5	good
10118846	5	bad
10118855	5	good
10118861	5	good
10118885	3	good
10118892	5	good
10118907	5	good
10118918	3	good
10118957	5	good
10118967	5	good
10118977	4	good
10118983	0	bad
10118988	5	good
10118990	0	bad
10119006	5	bad
10119007	0	good
10119015	5	bad
10119032	5	good
10119063	5	good
10119065	5	good
10119081	5	bad
10119117	4	bad
10119118	5	bad
10119122	5	good
10119123	5	good
10119158	5	good
10119173	5	good
10119183	0	good
10119207	0	bad
10119233	0	bad
10119241	1	good
10119296	5	good
10119351	0	good
10119357	0	good
10119367	5	good
10119378	5	good
10119390	5	good
10119438	5	bad
10119451	5	bad
10119458	5	good
10119461	5	bad
10119463	5	good
10119469	5	bad
10119495	5	good
10119500	5	good
10119501	5	good
10119506	5	good
10119510	5	bad
10119543	5	good
10119546	5	good
10119548	5	bad
10119559	1	good
10119591	0	good
10119612	5	bad
10119630	5	good
10119631	5	good
10119641	5	good
10119659	5	good
10119662	5	bad
10119673	5	bad
10119694	5	bad
10119707	5	good
10119715	5	bad
10119749	5	good
10119788	1	bad
10119795	5	bad
10119834	5	good
10119836	0	bad
10119845	5	good
10119879	5	bad
10119890	5	bad
10119906	5	bad
10119915	5	bad
10119916	5	good
10119919	0	bad
10119925	5	good
10119960	5	good
10119966	3	bad
10119970	5	good
10119975	5	good
10119978	4	good
10119982	0	bad
10119984	5	good
10119992	5	good
10120002	5	good
10120018	5	bad
10120024	5	bad
10120069	5	bad
10120074	0	good
10120097	5	good
10120104	0	good
10120123	5	bad
10120204	1	bad
10120231	5	good
10120334	4	good
10120434	5	good
10120437	1	good
10120442	4	bad
10120453	4	good
10120455	1	bad
10120457	4	good
10120508	5	good
10120521	1	good
10120567	0	bad
10120624	5	good
10120641	5	good
10120654	4	bad
10120658	0	bad
10120678	5	good
10120698	5	good
10120700	5	bad
10120725	5	good
10120738	0	good
10120748	5	good
10120790	5	good
10120808	5	bad
10120816	5	good
10120826	4	bad
10120831	5	good
10120867	5	bad
10120875	5	good
10120888	4	good
10120889	0	bad
10120893	5	good
10120923	5	good
10120950	5	good
10120952	5	good
10120998	1	bad
10121015	0	good
10121044	5	good
10121055	0	good
10121064	0	good
10121065	5	bad
10121081	5	good
10121118	5	bad
10121132	5	good
10121182	5	good
10121189	0	good
10121195	5	bad
10121204	0	good
10121228	5	good
10121240	5	bad
10121251	5	good
10121253	4	good
10121256	5	bad
10121281	5	good
10121285	5	bad
10121310	5	good
10121319	5	bad
10121340	5	good
10121343	5	good
10121349	0	good
10121401	0	bad
10121404	5	bad
10121405	5	bad
10121412	5	good
10121435	5	good
10121436	0	bad
10121443	0	good
10121453	4	good
10121459	5	good
10121473	3	bad
10121490	3	good
10121515	5	bad
10121520	5	bad
10121557	1	good
10121562	3	good
10121567	0	good
10121569	5	good
10121577	0	good
10121585	5	good
10121608	5	good
10121622	5	good
10121639	0	bad
10121661	5	good
10121683	5	bad
10121703	5	good
10121713	5	bad
10121754	5	bad
10121764	1	bad
10121777	5	good
10121788	5	good
10121789	5	good
10121809	5	good
10121829	5	bad
10121830	5	good
10121853	5	bad
10121860	5	good
10121914	5	good
10121919	0	good
10121926	5	bad
10121936	5	good
10121956	0	bad
10121987	5	good
10121991	3	good
10122013	0	bad
10122045	5	good
10122069	5	bad
10122091	5	good
10122123	5	good
10122142	3	good
10122145	5	good
10122151	1	bad
10122189	5	bad
10122198	4	good
10122203	5	good
10122204	5	good
10122236	5	good
10122240	4	good
10122244	5	good
10122249	0	bad
10122260	5	good
10122276	5	bad
10122281	5	bad
10122326	5	good
10122394	5	good
10122410	5	bad
10122414	5	good
10122417	3	bad
10122436	5	good
10122448	0	bad
10122454	5	good
10122482	5	good
10122489	5	bad
10122519	5	bad
10122520	5	good
10122528	5	good
10122553	5	bad
10122554	5	good
10122580	5	bad
10122589	5	good
10122605	5	good
10122644	3	bad
10122649	0	bad
10122669	5	good
10122676	0	good
10122698	5	good
10122707	5	bad
10122769	5	good
10122788	0	bad
10122802	0	good
10122818	0	good
10122835	5	good
10122845	0	bad
10122878	1	bad
10122928	5	good
10122965	4	good
10122990	5	good
10123010	5	bad
10123052	0	bad
10123122	5	good
10123124	3	good
10123140	5	good
10123165	0	good
10123226	5	good
10123231	5	bad
10123242	5	good
10123256	5	good
10123283	5	good
10123287	5	good
10123332	0	good
10123335	5	good
10123361	5	bad
10123367	5	good
10123425	5	bad
10123439	5	good
10123442	0	good
10123455	5	good
10123518	5	good
10123522	5	bad
10123542	5	good
10123553	0	bad
10123561	3	good
10123573	5	bad
10123576	5	good
10123578	3	bad
10123616	0	good
10123623	5	good
10123642	4	bad
10123651	5	good
10123662	4	bad
10123672	5	bad
10123754	5	good
10123765	5	bad
10123782	5	good
10123795	0	bad
10123799	0	bad
10123805	5	bad
10123813	5	bad
10123831	5	good
10123832	5	bad
10123863	5	good
10123890	5	bad
10123913	5	bad
10123923	5	good
10123929	5	good
10123960	5	good
10123988	1	good
10123993	5	good
10124011	5	good
10124015	5	good
10124054	5	good
10124067	5	good
10124094	5	bad
10124095	5	bad
10124120	5	good
10124171	4	good
10124172	0	good
10124175	5	bad
10124177	0	good
10124182	5	bad
10124195	0	bad
10124233	5	good
10124241	5	bad
10124258	3	bad
10124270	5	good
10124275	5	good
10124281	5	good
10124286	5	good
10124287	0	good
10124306	5	good
10124335	5	good
10124341	0	good
10124383	0	good
10124387	5	bad
10124436	0	good
10124453	5	good
10124459	5	good
10124464	3	good
10124466	5	good
10124492	0	bad
10124495	5	good
10124497	0	good
10124499	4	good
10124509	5	good
10124512	5	good
10124523	5	bad
10124537	4	good
10124556	5	good
10124560	5	good
10124575	5	good
10124596	5	good
10124623	0	good
10124630	5	good
10124635	0	bad
10124673	5	good
10124674	5	bad
10124749	5	good
10124750	5	good
10124765	5	good
10124766	3	good
10124780	5	bad
10124797	3	good
10124806	5	good
10124810	5	good
10124811	5	good
10124837	3	good
10124845	5	bad
10124867	5	good
10124881	5	bad
10124899	5	good
10125023	0	good
10125028	5	bad
10125038	5	good
10125040	4	good
10125106	5	good
10125133	0	bad
10125141	5	good
10125144	5	good
10125152	5	good
10125169	5	good
10125180	5	good
10125182	5	good
10125186	5	bad
10125207	5	good
10125208	5	good
10125242	5	good
10125255	5	good
10125299	5	good
10125311	0	good
10125329	5	good
10125346	5	good
10125356	5	good
10125384	5	good
10125429	3	good
10125433	5	good
10125439	0	good
10125454	0	bad
10125461	0	bad
10125484	5	bad
10125486	5	bad
10125541	5	bad
10125571	5	bad
10125572	3	bad
10125603	5	bad
10125610	5	good
10125611	3	good
10125618	1	good
10125621	5	bad
10125654	0	bad
10125655	5	bad
10125660	5	bad
10125661	5	good
10125666	5	bad
10125672	5	bad
10125764	1	bad
10125777	0	good
10125781	5	good
10125792	5	bad
10125802	5	good
10125827	5	good
10125829	5	good
10125902	5	bad
10125918	5	bad
10125923	5	good
10125965	5	bad
10125968	5	good
10125969	5	bad
10125977	5	bad
10125984	5	good
10125995	5	bad
10126019	5	good
10126020	5	bad
10126026	0	good
10126038	5	bad
10126050	3	good
10126069	4	good
10126083	0	bad
10126102	5	bad
10126111	4	bad
10126125	5	good
10126142	5	bad
10126165	1	good
10126174	4	good
10126178	0	bad
10126220	5	good
10126239	0	good
10126240	0	good
10126247	5	bad
10126250	5	good
10126342	4	good
10126389	5	bad
10126441	5	good
10126442	0	good
10126452	3	bad
10126460	5	good
10126488	5	good
10126492	4	good
10126500	5	bad
10126505	0	bad
10126513	5	good
10126542	5	good
10126555	1	good
10126566	5	bad
10126574	5	good
10126588	0	good
10126608	5	good
10126617	0	good
10126626	5	good
10126629	5	good
10126640	0	bad
10126651	4	good
10126653	1	good
10126655	5	good
10126684	4	good
10126694	5	good
10126727	5	good
10126739	5	good
10126754	5	good
10126768	5	good
10126776	5	good
10126800	5	good
10126867	0	good
10126930	0	good
10126951	5	good
10126952	5	bad
10126966	3	good
10126980	5	bad
10126991	5	good
10126997	5	bad
10127000	0	good
10127020	4	good
10127053	4	good
10127054	5	bad
10127064	5	good
10127078	0	good
10127091	5	good
10127097	5	bad
10127099	5	good
10127101	5	bad
10127140	0	good
10127145	5	bad
10127167	1	bad
10127171	5	bad
10127176	5	good
10127184	0	good
10127198	5	good
10127204	5	good
10127209	5	good
10127222	5	good
10127243	5	good
10127246	5	good
10127249	0	good
10127254	5	good
10127255	5	good
10127281	5	bad
10127284	5	bad
10127309	3	good
10127326	0	good
10127327	5	good
10127341	5	good
10127345	5	bad
10127350	0	good
10127373	0	good
10127374	0	good
10127380	5	good
10127382	4	bad
10127389	5	bad
10127408	5	bad
10127437	5	good
10127456	5	good
10127494	0	bad
10127502	5	good
10127510	5	good
10127514	5	bad
10127536	0	bad
10127567	5	good
10127583	4	good
10127600	4	good
10127603	5	good
10127615	5	bad
10127619	5	good
10127631	5	good
10127635	5	good
10127639	5	good
10127654	5	good
10127682	5	good
10127708	5	good
10127724	0	bad
10127731	5	bad
10127753	5	good
10127765	0	good
10127781	1	bad
10127791	5	good
10127816	0	bad
10127820	5	good
10127829	0	good
10127840	1	bad
10127860	5	good
10127863	5	good
10127885	5	bad
10127889	0	bad
10127913	5	good
10127939	0	good
10127949	5	good
10127957	5	good
10127968	5	bad
10127986	5	good
10127988	5	good
10128012	3	bad
10128062	5	bad
10128063	5	good
10128069	5	good
10128074	4	good
10128089	5	good
10128094	4	good
10128118	5	bad
10128137	5	good
10128152	5	good
10128196	5	good
10128197	5	bad
10128202	1	good
10128235	5	good
10128254	5	bad
10128257	5	good
10128269	0	bad
10128294	5	bad
10128296	4	bad
10128304	4	good
10128322	5	bad
10128326	5	bad
10128347	5	good
10128350	0	bad
10128352	5	bad
10128384	1	good
10128405	5	good
10128454	5	good
10128480	1	good
10128490	5	good
10128491	5	bad
10128535	5	good
10128559	5	bad
10128572	0	good
10128575	5	good
10128583	0	good
10128584	5	good
10128605	5	bad
10128619	4	good
10128629	5	bad
10128630	5	good
10128709	0	bad
10128742	5	bad
10128801	4	good
10128825	5	bad
10128829	0	good
10128868	0	bad
10128876	5	good
10128899	5	good
10128900	5	good
10128924	5	bad
10128935	4	bad
10128953	5	bad
10128979	0	bad
10129046	5	good
10129049	5	good
10129058	0	good
10129064	5	good
10129079	5	good
10129099	5	good
10129102	5	good
10129171	5	good
10129184	5	bad
10129191	5	good
10129197	0	good
10129199	5	bad
10129202	5	good
10129243	5	good
10129267	5	good
10129270	5	bad
10129283	5	good
10129297	0	good
10129311	5	good
10129317	3	good
10129320	0	bad
10129326	5	good
10129347	5	good
10129382	1	bad
10129389	0	bad
10129391	5	good
10129397	5	good
10129398	5	good
10129417	4	good
10129424	5	good
10129443	0	good
10129449	5	good
10129484	5	good
10129486	5	bad
10129571	5	good
10129607	5	good
10129618	5	good
10129620	5	good
10129671	5	good
10129677	5	good
10129687	5	good
10129728	5	good
10129740	0	good
10129743	5	good
10129764	5	good
10129798	5	good
10129826	5	good
10129846	5	bad
10129858	0	bad
10129861	3	good
10129874	4	good
10129881	0	bad
10129882	5	bad
10129904	5	good
10129910	5	good
10129913	5	good
10129934	5	good
10129955	0	good
10129962	5	good
10129985	5	good
10130002	5	good
10130005	0	good
10130059	3	good
10130091	4	good
10130141	5	good
10130154	5	good
10130170	5	good
10130176	5	good
10130178	5	bad
10130189	5	good
10130204	5	good
10130221	5	good
10130275	5	good
10130287	5	bad
10130299	0	good
10130317	0	good
10130339	0	good
10130358	5	good
10130360	5	good
10130364	4	good
10130377	5	bad
10130386	5	bad
10130413	5	good
10130424	5	bad
10130426	5	good
10130433	5	good
10130435	0	good
10130437	5	good
10130443	1	good
10130451	5	good
10130463	5	good
10130476	5	good
10130478	5	good
10130482	5	good
10130511	5	good
10130523	0	bad
10130584	5	bad
10130619	5	good
10130625	3	bad
10130676	0	good
10130716	0	good
10130740	4	bad
10130741	5	bad
10130769	0	good
10130830	0	bad
10130856	5	good
10130908	5	good
10130920	5	good
10130928	5	good
10130929	5	good
10130957	5	bad
10130958	0	bad
10130971	0	good
10130984	5	bad
10131003	0	good
10131024	0	good
10131027	5	good
10131062	0	bad
10131065	5	good
10131066	5	good
10131087	5	good
10131097	5	bad
10131120	5	good
10131139	5	good
10131153	5	good
10131166	5	bad
10131169	5	good
10131173	5	good
10131181	5	good
10131210	3	good
10131219	0	good
10131222	5	bad
10131254	5	bad
10131260	0	bad
10131274	4	good
10131275	0	bad
10131305	5	good
10131328	5	good
10131336	0	bad
10131354	5	bad
10131366	5	good
10131380	5	good
10131389	0	bad
10131404	5	good
10131410	5	good
10131411	5	good
10131429	5	good
10131439	0	good
10131446	5	good
10131449	5	good
10131451	1	good
10131460	5	good
10131470	5	good
10131503	4	good
10131506	0	good
10131527	0	bad
10131533	5	good
10131544	5	good
10131560	5	good
10131576	0	bad
10131618	5	good
10131642	0	bad
10131665	0	bad
10131694	5	bad
10131700	4	good
10131708	5	bad
10131709	5	bad
10131725	4	good
10131730	5	good
10131741	5	bad
10131759	5	good
10131765	5	good
10131781	0	good
10131834	0	good
10131840	5	good
10131856	5	good
10131878	5	bad
10131888	0	good
10131895	1	bad
10131904	5	good
10131932	4	bad
10131941	5	good
10131945	5	good
10131947	0	bad
10131948	1	bad
10131959	5	good
10131962	5	good
10131997	0	bad
10132025	4	good
10132028	5	good
10132032	5	good
10132035	0	bad
10132043	5	good
10132062	5	good
10132068	0	bad
10132078	4	good
10132114	5	good
10132122	5	good
10132149	5	bad
10132183	5	good
10132201	5	good
10132216	5	bad
10132279	5	bad
10132282	0	good
10132292	5	good
10132300	5	good
10132308	5	good
10132336	5	good
10132344	5	bad
10132359	5	good
10132362	5	bad
10132379	5	good
10132423	5	good
10132428	4	good
10132429	5	good
10132430	0	good
10132484	5	good
10132529	5	good
10132535	5	good
10132540	5	good
10132545	5	good
10132547	5	bad
10132556	5	good
10132596	5	bad
10132603	5	good
10132615	5	good
10132623	5	bad
10132632	5	good
10132654	5	good
10132689	0	good
10132706	0	good
10132713	5	good
10132744	5	good
10132760	5	good
10132763	5	good
10132805	5	good
10132814	5	good
10132910	0	good
10132918	5	good
10132928	5	good
10132954	5	good
10132973	5	good
10132998	5	bad
10133029	5	bad
10133030	0	bad
10133034	5	good
10133068	0	good
10133090	0	good
10133111	5	good
10133119	5	good
10133126	3	good
10133130	5	good
10133145	5	good
10133170	5	good
10133223	5	bad
10133225	5	bad
10133249	5	good
10133265	4	good
10133269	5	good
10133308	5	bad
10133314	5	bad
10133322	5	good
10133323	5	bad
10133343	5	good
10133346	5	good
10133349	0	good
10133352	5	good
10133358	5	good
10133372	0	good
10133374	5	bad
10133383	4	good
10133384	5	good
10133398	5	good
10133401	4	good
10133417	5	bad
10133424	5	bad
10133435	0	good
10133437	5	bad
10133447	5	good
10133463	0	bad
10133489	5	good
10133547	5	good
10133563	5	good
10133621	0	bad
10133657	5	good
10133670	5	good
10133710	5	good
10133718	4	good
10133733	5	good
10133756	5	good
10133812	0	good
10133826	5	good
10133828	5	good
10133837	5	bad
10133838	5	bad
10133851	1	good
10133858	5	good
10133881	5	good
10133893	5	bad
10133897	5	good
10133908	0	good
10133967	0	bad
10133981	5	good
10133983	5	bad
10134030	5	good
10134039	5	good
10134079	5	good
10134087	0	good
10134098	5	bad
10134105	5	good
10134133	5	good
10134140	5	bad
10134149	1	good
10134154	5	bad
10134155	5	good
10134183	5	good
10134217	5	good
10134230	4	good
10134274	0	good
10134280	5	good
10134287	0	good
10134304	5	good
10134328	5	good
10134363	5	good
10134371	0	good
10134379	0	bad
10134391	5	bad
10134465	5	good
10134472	0	good
10134478	0	bad
10134500	5	bad
10134538	5	good
10134543	5	good
10134552	5	bad
10134613	1	good
10134628	5	bad
10134629	4	good
10134638	4	good
10134640	5	good
10134662	4	good
10134665	5	good
10134690	5	bad
10134715	5	good
10134725	5	bad
10134760	0	good
10134768	5	bad
10134801	1	bad
10134802	0	good
10134806	5	good
10134809	5	good
10134849	5	good
10134879	5	good
10134890	4	good
10134913	5	bad
10134923	5	good
10134925	5	good
10134950	5	bad
10134980	5	good
10135014	3	bad
10135017	0	good
10135027	0	good
10135045	5	good
10135067	0	good
10135116	0	good
10135129	0	good
10135164	5	bad
10135176	5	good
10135186	5	good
10135189	0	good
10135190	3	good
10135194	0	good
10135203	5	good
10135205	0	bad
10135210	1	bad
10135231	5	good
10135250	5	good
10135257	5	good
10135286	5	bad
10135289	5	good
10135295	5	good
10135317	5	good
10135340	0	good
10135369	4	good
10135405	5	bad
10135407	5	good
10135414	5	good
10135416	5	good
10135447	3	good
10135477	5	good
10135490	0	bad
10135500	5	good
10135560	5	good
10135565	5	bad
10135608	5	good
10135611	5	bad
10135615	5	bad
10135653	4	bad
10135658	5	good
10135667	3	good
10135668	5	bad
10135684	0	good
10135705	5	good
10135755	5	good
10135786	4	good
10135794	5	bad
10135797	0	bad
10135829	0	good
10135839	5	good
10135863	5	good
10135905	3	good
10135915	5	good
10135947	5	good
10135953	5	bad
10135965	5	good
10136016	5	bad
10136031	5	bad
10136044	4	bad
10136086	5	good
10136093	5	bad
10136096	4	bad
10136142	5	good
10136157	0	bad
10136193	5	good
10136200	5	good
10136201	4	bad
10136242	5	bad
10136267	0	good
10136288	5	bad
10136307	5	good
10136315	5	good
10136317	5	good
10136321	1	bad
10136339	5	good
10136341	5	good
10136367	0	bad
10136386	5	bad
10136424	5	good
10136439	0	good
10136487	0	good
10136498	5	good
10136533	5	good
10136552	3	good
10136555	0	good
10136578	5	good
10136604	5	good
10136643	5	good
10136664	5	good
10136665	5	good
10136682	5	good
10136707	5	good
10136741	5	good
10136754	0	bad
10136756	0	good
10136782	4	good
10136826	5	good
10136827	0	bad
10136879	4	good
10136915	5	good
10136926	5	good
10136930	5	bad
10136939	5	bad
10136952	5	good
10136983	5	bad
10137031	5	good
10137080	5	bad
10137100	0	good
10137106	5	good
10137108	5	bad
10137114	5	bad
10137164	4	bad
10137168	0	good
10137172	5	good
10137189	5	good
10137193	5	good
10137214	0	bad
10137215	5	good
10137241	5	bad
10137265	0	good
10137267	5	good
10137277	5	bad
10137295	0	good
10137310	5	good
10137362	5	bad
10137399	5	good
10137402	5	good
10137437	5	good
10137475	5	good
10137476	5	good
10137483	5	bad
10137533	5	bad
10137556	4	bad
10137574	0	good
10137597	3	good
10137614	5	good
10137631	5	good
10137660	5	bad
10137661	5	good
10137673	0	good
10137724	0	bad
10137727	0	good
10137732	1	bad
10137744	5	good
10137754	4	bad
10137796	3	good
10137824	0	good
10137825	5	good
10137860	0	good
10137891	3	good
10137904	5	good
10137905	0	good
10137965	5	bad
10137975	5	bad
10137986	5	bad
10137988	5	good
10137989	4	good
10137997	5	good
10138024	1	good
10138042	5	good
10138047	0	bad
10138055	5	good
10138060	4	good
10138082	5	bad
10138087	5	good
10138146	5	bad
10138149	5	good
10138150	5	bad
10138162	5	good
10138184	5	bad
10138190	5	bad
10138191	0	good
10138237	5	bad
10138318	0	bad
10138336	5	good
10138337	5	bad
10138368	4	bad
10138383	5	bad
10138397	5	good
10138417	5	bad
10138477	5	good
10138479	0	good
10138484	0	good
10138493	5	good
10138533	5	bad
10138539	0	bad
10138557	4	good
10138564	5	good
10138571	5	bad
10138585	5	good
10138603	5	good
10138682	1	good
10138715	5	bad
10138725	5	good
10138731	5	good
10138772	4	bad
10138793	0	bad
10138797	5	bad
10138858	5	good
10138871	0	good
10138906	0	bad
10138916	5	good
10138917	5	good
10138943	3	good
10138961	5	good
10139032	5	bad
10139048	5	good
10139067	5	good
10139115	5	bad
10139139	5	good
10139242	5	good
10139289	4	good
10139302	5	good
10139303	5	good
10139312	0	bad
10139346	5	bad
10139390	5	good
10139395	5	good
10139400	5	bad
10139410	5	bad
10139413	5	bad
10139461	5	bad
10139463	5	good
10139504	4	bad
10139539	4	bad
10139544	5	good
10139555	5	good
10139561	5	good
10139574	5	bad
10139577	5	good
10139630	5	good
10139691	4	bad
10139705	5	bad
10139726	3	bad
10139740	0	good
10139776	5	good
10139790	5	good
10139823	5	bad
10139920	0	bad
10139968	5	bad
10139993	4	bad
10139996	5	bad
10140000	5	good
10140007	0	good
10140049	5	good
10140084	5	bad
10140086	4	bad
10140092	5	good
10140114	5	bad
10140193	5	good
10140225	5	good
10140251	5	bad
10140260	5	good
10140272	5	bad
10140300	0	good
10140308	5	bad
10140351	5	good
10140366	5	bad
10140380	5	bad
10140391	5	good
10140415	0	good
10140435	5	good
10140454	5	good
10140456	5	bad
10140508	5	good
10140510	5	good
10140525	0	good
10140548	5	bad
10140590	5	good
10140592	5	bad
10140603	5	bad
10140613	1	good
10140699	5	bad
10140704	5	good
10140714	0	good
10140716	3	good
10140718	5	bad
10140732	5	bad
10140734	5	good
10140789	0	bad
10140790	0	bad
10140801	5	good
10140803	5	good
10140821	5	good
10140825	1	good
10140828	4	good
10140830	0	good
10140855	1	good
10140887	5	good
10140922	5	good
10140940	5	good
10140972	0	good
10140977	1	good
10140987	1	bad
10140996	5	bad
10141020	5	good
10141021	5	good
10141027	5	good
10141030	5	bad
10141034	5	good
10141047	5	good
10141069	5	bad
10141091	0	good
10141125	5	good
10141138	5	good
10141158	5	good
10141177	5	good
10141180	5	good
10141184	4	bad
10141268	3	good
10141272	5	bad
10141273	5	good
10141288	5	good
10141303	5	good
