uid	format-tags-com.android.version	tag
10078188	1	bad
10078217	-1	good
10078221	-1	good
10078224	-1	good
10078232	-1	good
10078234	-1	bad
10078256	-1	bad
10078258	-1	good
10078262	0	bad
10078287	-1	bad
10078290	-1	good
10078294	-1	good
10078311	-1	bad
10078329	-1	bad
10078337	-1	bad
10078421	0	good
10078431	-1	good
10078442	-1	good
10078455	-1	good
10078561	1	good
10078618	-1	good
10078630	-1	bad
10078644	-1	bad
10078650	-1	good
10078664	-1	good
10078682	0	bad
10078684	-1	good
10078703	0	bad
10078704	1	bad
10078713	-1	bad
10078723	-1	bad
10078730	-1	good
10078735	-1	good
10078738	-1	good
10078740	1	good
10078749	-1	good
10078758	-1	bad
10078760	-1	good
10078804	-1	bad
10078805	-1	good
10078814	-1	good
10078822	-1	good
10078823	-1	good
10078851	-1	good
10078852	-1	good
10078906	1	good
10078924	-1	bad
10078932	1	good
10078933	1	good
10078939	-1	good
10078950	-1	good
10078954	-1	bad
10078968	-1	bad
10078992	-1	good
10079000	-1	good
10079002	-1	bad
10079010	-1	good
10079028	-1	good
10079035	-1	good
10079050	-1	good
10079063	-1	bad
10079129	-1	good
10079143	-1	good
10079159	-1	good
10079171	-1	bad
10079178	-1	good
10079186	-1	good
10079209	0	bad
10079224	0	good
10079251	-1	bad
10079254	-1	good
10079312	-1	bad
10079313	-1	good
10079317	-1	good
10079327	-1	good
10079329	0	bad
10079342	1	good
10079344	-1	good
10079346	-1	good
10079383	-1	bad
10079469	-1	good
10079486	-1	good
10079494	-1	bad
10079499	-1	good
10079535	0	bad
10079590	-1	good
10079627	-1	bad
10079655	1	good
10079665	-1	bad
10079672	-1	good
10079702	0	good
10079717	-1	good
10079724	-1	bad
10079742	-1	good
10079743	-1	bad
10079748	-1	good
10079752	-1	good
10079769	-1	bad
10079787	-1	bad
10079810	-1	good
10079829	1	good
10079836	-1	bad
10079849	0	good
10079885	-1	good
10079887	0	good
10079892	-1	good
10079898	-1	bad
10079948	-1	bad
10080002	-1	good
10080009	-1	good
10080030	-1	good
10080045	1	bad
10080073	-1	good
10080081	-1	bad
10080136	1	bad
10080150	-1	bad
10080171	-1	good
10080179	-1	bad
10080195	1	good
10080200	0	good
10080205	-1	good
10080209	-1	bad
10080211	1	good
10080229	-1	good
10080248	-1	bad
10080255	0	bad
10080258	-1	bad
10080263	-1	good
10080267	-1	good
10080269	2	good
10080344	-1	good
10080360	1	bad
10080371	0	good
10080376	-1	good
10080387	-1	bad
10080392	-1	good
10080413	-1	good
10080429	-1	bad
10080431	-1	good
10080441	-1	good
10080491	-1	bad
10080508	-1	good
10080531	-1	bad
10080558	1	good
10080567	-1	good
10080583	-1	good
10080597	-1	bad
10080647	-1	good
10080657	-1	good
10080667	-1	good
10080704	-1	bad
10080752	-1	good
10080757	-1	good
10080765	-1	good
10080776	1	good
10080780	-1	good
10080796	1	good
10080807	-1	good
10080812	-1	good
10080827	-1	bad
10080834	2	bad
10080855	-1	good
10080861	-1	bad
10080890	-1	good
10080895	-1	good
10080905	-1	good
10080919	-1	bad
10080962	-1	bad
10080973	-1	good
10081029	1	good
10081074	-1	bad
10081091	-1	good
10081107	-1	bad
10081116	-1	good
10081125	1	good
10081139	-1	good
10081144	-1	good
10081193	-1	bad
10081230	-1	good
10081254	1	good
10081256	1	bad
10081291	-1	good
10081330	-1	good
10081352	-1	good
10081356	-1	bad
10081360	-1	good
10081366	1	good
10081369	-1	good
10081400	-1	good
10081408	1	good
10081432	-1	good
10081436	-1	good
10081439	2	good
10081447	-1	bad
10081450	-1	good
10081492	1	bad
10081512	1	good
10081528	-1	good
10081539	1	bad
10081567	-1	good
10081583	1	good
10081621	0	bad
10081629	1	bad
10081630	-1	good
10081631	-1	good
10081635	-1	bad
10081650	-1	bad
10081666	-1	good
10081685	-1	bad
10081723	-1	good
10081740	-1	good
10081748	0	good
10081761	-1	good
10081772	-1	good
10081791	1	good
10081802	-1	good
10081808	-1	bad
10081848	-1	good
10081868	0	good
10081877	0	good
10081981	-1	bad
10081984	-1	good
10081996	-1	bad
10082001	-1	bad
10082006	-1	bad
10082030	-1	good
10082039	0	good
10082061	-1	good
10082078	0	bad
10082094	-1	good
10082123	0	good
10082142	-1	good
10082154	-1	good
10082158	0	bad
10082161	-1	good
10082180	3	good
10082183	1	bad
10082272	-1	good
10082279	-1	good
10082285	-1	bad
10082319	-1	good
10082363	-1	good
10082365	0	good
10082381	-1	good
10082454	-1	good
10082457	-1	good
10082491	-1	good
10082502	-1	bad
10082504	-1	bad
10082518	-1	good
10082529	-1	good
10082556	1	good
10082559	-1	good
10082567	-1	good
10082578	-1	good
10082599	-1	good
10082609	-1	good
10082616	-1	good
10082622	-1	bad
10082629	-1	bad
10082647	0	bad
10082655	-1	good
10082692	1	good
10082698	-1	good
10082716	-1	bad
10082723	-1	good
10082746	-1	bad
10082752	0	good
10082773	-1	bad
10082774	-1	bad
10082782	-1	good
10082807	-1	bad
10082828	-1	good
10082837	-1	good
10082912	-1	bad
10082928	1	good
10082941	-1	good
10082986	-1	good
10082995	-1	good
10083001	1	bad
10083010	1	bad
10083053	-1	good
10083060	-1	good
10083077	-1	bad
10083126	-1	good
10083149	-1	good
10083187	-1	good
10083202	-1	good
10083207	-1	good
10083209	-1	good
10083216	-1	good
10083238	1	good
10083265	-1	good
10083286	-1	good
10083293	-1	good
10083304	3	good
10083312	-1	bad
10083319	-1	good
10083348	-1	bad
10083361	-1	bad
10083400	-1	good
10083414	-1	bad
10083437	1	good
10083493	-1	good
10083526	-1	bad
10083540	-1	good
10083547	1	bad
10083577	-1	good
10083601	-1	bad
10083608	3	good
10083627	0	good
10083630	-1	good
10083636	-1	good
10083648	-1	bad
10083650	-1	bad
10083671	-1	bad
10083698	-1	good
10083721	-1	bad
10083747	-1	good
10083765	-1	good
10083766	1	bad
10083772	1	good
10083774	-1	good
10083777	-1	good
10083794	-1	bad
10083830	-1	bad
10083837	0	good
10083846	-1	good
10083894	-1	bad
10083901	-1	good
10083906	1	good
10083916	0	good
10083942	2	good
10083962	-1	good
10083987	-1	good
10083988	-1	good
10084023	-1	good
10084040	-1	good
10084046	-1	good
10084051	1	bad
10084052	-1	bad
10084099	-1	good
10084132	-1	good
10084133	-1	bad
10084135	-1	good
10084136	-1	bad
10084147	-1	bad
10084149	-1	good
10084152	-1	good
10084165	-1	bad
10084185	-1	good
10084187	-1	good
10084236	-1	good
10084239	0	bad
10084248	-1	good
10084249	-1	bad
10084260	0	bad
10084268	0	good
10084271	1	good
10084298	-1	bad
10084329	0	good
10084333	0	good
10084345	1	good
10084348	-1	bad
10084377	-1	bad
10084417	-1	good
10084436	-1	good
10084449	-1	bad
10084478	-1	good
10084511	-1	bad
10084519	-1	good
10084527	-1	bad
10084537	-1	bad
10084539	-1	good
10084547	-1	good
10084552	-1	good
10084591	1	good
10084609	-1	bad
10084624	1	good
10084636	1	bad
10084639	-1	bad
10084645	-1	bad
10084651	-1	good
10084662	0	bad
10084668	-1	good
10084686	-1	bad
10084692	-1	good
10084710	0	bad
10084779	-1	good
10084785	-1	good
10084788	1	good
10084795	-1	good
10084822	0	bad
10084857	-1	good
10084870	-1	good
10084876	-1	good
10084887	-1	bad
10084923	-1	good
10084964	-1	good
10084980	-1	good
10084984	1	bad
10084986	2	good
10084988	-1	bad
10085014	0	bad
10085037	-1	good
10085139	-1	bad
10085141	1	good
10085153	-1	good
10085174	-1	bad
10085182	2	bad
10085196	-1	good
10085204	-1	good
10085213	-1	bad
10085243	-1	good
10085251	2	good
10085257	-1	bad
10085259	-1	bad
10085271	-1	good
10085285	-1	good
10085313	1	bad
10085319	-1	good
10085326	-1	bad
10085342	-1	bad
10085438	-1	good
10085460	-1	good
10085490	-1	good
10085498	0	bad
10085499	-1	bad
10085530	0	bad
10085552	-1	good
10085571	-1	good
10085605	-1	good
10085632	0	bad
10085633	-1	good
10085644	1	bad
10085652	-1	bad
10085667	-1	good
10085681	-1	good
10085688	1	bad
10085694	1	good
10085701	1	good
10085706	-1	good
10085707	-1	good
10085730	-1	good
10085732	-1	good
10085753	-1	good
10085762	-1	good
10085764	-1	bad
10085779	-1	good
10085795	-1	good
10085801	-1	good
10085804	0	good
10085824	-1	bad
10085828	-1	good
10085852	-1	bad
10085859	-1	good
10085862	-1	good
10085870	-1	bad
10085902	-1	good
10085903	1	good
10085938	-1	bad
10085949	-1	good
10085974	-1	good
10086003	-1	good
10086051	-1	bad
10086061	0	bad
10086072	-1	bad
10086085	-1	bad
10086094	-1	good
10086106	-1	good
10086113	1	good
10086128	-1	good
10086158	-1	good
10086172	-1	bad
10086190	0	good
10086241	-1	bad
10086242	-1	good
10086249	-1	bad
10086277	-1	bad
10086291	-1	bad
10086304	-1	good
10086312	0	bad
10086317	-1	good
10086342	0	good
10086343	-1	good
10086348	0	bad
10086389	-1	good
10086414	1	good
10086417	-1	bad
10086430	1	bad
10086434	0	good
10086435	-1	good
10086461	-1	good
10086476	3	good
10086490	-1	good
10086502	-1	bad
10086503	1	good
10086520	-1	good
10086528	-1	bad
10086561	0	good
10086569	-1	bad
10086582	-1	good
10086619	1	good
10086649	-1	good
10086652	-1	good
10086659	-1	good
10086674	-1	good
10086721	-1	good
10086725	-1	good
10086775	-1	good
10086800	-1	good
10086802	2	good
10086817	-1	good
10086831	0	bad
10086838	-1	bad
10086841	-1	good
10086851	-1	good
10086864	-1	good
10086881	-1	bad
10086891	-1	good
10086918	-1	good
10086930	-1	good
10086939	-1	good
10086947	-1	good
10086985	-1	good
10087003	-1	bad
10087005	-1	good
10087007	-1	good
10087020	-1	good
10087024	-1	good
10087075	1	good
10087094	-1	good
10087100	-1	good
10087117	-1	bad
10087120	-1	good
10087137	-1	good
10087143	-1	good
10087156	-1	bad
10087166	-1	bad
10087195	2	good
10087217	-1	bad
10087221	1	good
10087240	-1	bad
10087244	-1	good
10087247	-1	bad
10087253	-1	good
10087258	-1	bad
10087259	0	bad
10087262	-1	bad
10087271	-1	good
10087287	-1	bad
10087302	-1	good
10087308	0	bad
10087323	0	bad
10087390	1	good
10087405	-1	bad
10087408	-1	bad
10087416	-1	good
10087419	0	good
10087421	-1	bad
10087464	-1	bad
10087504	-1	good
10087546	1	bad
10087551	-1	good
10087562	-1	good
10087580	-1	good
10087636	0	bad
10087650	-1	good
10087655	1	bad
10087677	-1	bad
10087685	1	good
10087687	0	good
10087693	-1	good
10087698	1	good
10087713	3	good
10087736	-1	good
10087738	-1	bad
10087746	-1	good
10087762	-1	good
10087764	-1	bad
10087769	-1	bad
10087779	-1	good
10087809	-1	bad
10087819	0	good
10087839	-1	good
10087872	2	good
10087879	1	bad
10087891	-1	good
10087895	-1	good
10087920	0	bad
10087929	-1	good
10087935	-1	bad
10087942	-1	good
10087965	-1	good
10087967	1	good
10087988	-1	good
10087993	-1	good
10088004	-1	bad
10088008	-1	bad
10088034	1	good
10088052	-1	good
10088062	0	bad
10088147	-1	good
10088155	-1	good
10088157	-1	bad
10088185	-1	bad
10088203	-1	good
10088210	1	bad
10088211	-1	good
10088224	-1	good
10088241	-1	good
10088268	-1	good
10088269	-1	good
10088286	-1	bad
10088290	0	bad
10088294	-1	good
10088296	-1	bad
10088302	-1	bad
10088305	-1	good
10088320	-1	good
10088343	-1	good
10088344	1	good
10088351	0	good
10088361	-1	bad
10088389	-1	good
10088404	0	bad
10088406	1	bad
10088408	-1	good
10088409	1	bad
10088425	-1	good
10088433	-1	bad
10088495	-1	good
10088502	-1	bad
10088510	-1	good
10088520	-1	good
10088522	0	bad
10088533	-1	good
10088539	0	good
10088544	-1	bad
10088557	-1	bad
10088581	-1	good
10088605	-1	good
10088608	-1	good
10088625	-1	good
10088642	2	good
10088662	-1	bad
10088690	-1	good
10088709	-1	good
10088723	-1	bad
10088732	1	good
10088761	-1	bad
10088763	-1	bad
10088769	1	bad
10088870	-1	good
10088924	-1	bad
10088934	-1	bad
10088945	-1	bad
10088952	-1	good
10088963	-1	bad
10088974	-1	good
10089004	-1	good
10089010	-1	good
10089032	-1	good
10089034	-1	good
10089060	-1	good
10089065	-1	bad
10089071	-1	good
10089097	-1	good
10089100	1	good
10089106	2	good
10089108	-1	bad
10089113	-1	good
10089149	1	good
10089187	-1	good
10089195	-1	good
10089210	-1	good
10089214	-1	good
10089217	-1	good
10089237	-1	good
10089264	-1	bad
10089292	-1	bad
10089298	-1	bad
10089303	-1	good
10089306	-1	good
10089319	-1	bad
10089344	-1	good
10089371	1	good
10089439	-1	bad
10089441	-1	good
10089464	0	bad
10089489	1	good
10089495	-1	bad
10089498	-1	good
10089510	-1	good
10089517	-1	bad
10089623	-1	bad
10089637	1	good
10089643	-1	good
10089663	1	bad
10089680	-1	good
10089683	-1	good
10089692	-1	good
10089706	-1	bad
10089712	-1	good
10089737	-1	bad
10089755	-1	bad
10089825	0	good
10089833	1	good
10089891	0	good
10089903	1	good
10089912	-1	bad
10089916	-1	good
10089923	-1	bad
10089959	-1	bad
10089977	-1	bad
10089986	-1	bad
10090042	1	good
10090053	-1	bad
10090059	1	bad
10090088	1	good
10090108	-1	good
10090154	-1	good
10090155	-1	good
10090166	-1	bad
10090182	-1	bad
10090187	-1	good
10090188	-1	bad
10090201	-1	good
10090204	-1	bad
10090210	1	good
10090270	-1	good
10090285	-1	bad
10090319	1	good
10090323	-1	bad
10090360	1	good
10090362	0	bad
10090366	-1	good
10090394	-1	bad
10090419	1	good
10090423	-1	good
10090455	-1	bad
10090469	-1	bad
10090478	-1	good
10090488	-1	bad
10090494	-1	bad
10090495	-1	good
10090519	3	good
10090534	-1	good
10090540	1	good
10090554	-1	good
10090576	0	good
10090577	1	bad
10090582	-1	good
10090583	-1	good
10090590	0	good
10090593	-1	good
10090605	-1	good
10090636	-1	good
10090646	-1	bad
10090651	-1	good
10090660	-1	good
10090662	-1	good
10090664	-1	good
10090670	1	good
10090702	2	bad
10090705	-1	bad
10090708	-1	bad
10090742	-1	good
10090773	1	good
10090797	-1	good
10090811	1	bad
10090828	-1	good
10090856	1	good
10090884	-1	bad
10090903	1	bad
10090934	-1	good
10090940	-1	bad
10090949	-1	bad
10090984	-1	good
10090995	0	good
10091010	-1	good
10091025	-1	good
10091027	-1	bad
10091037	1	bad
10091045	-1	good
10091076	-1	bad
10091099	1	bad
10091206	-1	good
10091216	2	good
10091221	1	bad
10091231	-1	good
10091241	-1	good
10091242	-1	good
10091247	-1	bad
10091255	-1	bad
10091257	-1	good
10091273	-1	good
10091279	-1	good
10091282	-1	good
10091284	-1	bad
10091287	-1	good
10091310	-1	bad
10091318	-1	good
10091320	-1	bad
10091325	-1	bad
10091336	1	good
10091360	-1	good
10091377	-1	good
10091381	-1	good
10091392	-1	bad
10091407	2	bad
10091415	-1	bad
10091416	-1	good
10091421	0	bad
10091422	-1	bad
10091457	-1	good
10091505	-1	good
10091506	2	good
10091511	1	bad
10091561	-1	good
10091581	-1	good
10091595	-1	bad
10091597	-1	good
10091613	-1	good
10091623	0	good
10091642	-1	bad
10091648	-1	bad
10091694	-1	good
10091697	0	good
10091715	-1	bad
10091716	-1	bad
10091717	-1	good
10091735	-1	bad
10091744	-1	bad
10091761	-1	bad
10091764	1	bad
10091770	-1	bad
10091771	-1	good
10091780	2	bad
10091800	-1	bad
10091815	-1	good
10091835	0	bad
10091842	-1	bad
10091893	-1	good
10091910	-1	bad
10091935	-1	bad
10092009	-1	bad
10092019	-1	good
10092028	-1	bad
10092030	-1	good
10092052	-1	bad
10092053	-1	good
10092070	-1	bad
10092072	-1	good
10092121	-1	good
10092123	-1	bad
10092129	1	good
10092186	-1	bad
10092188	-1	good
10092198	-1	bad
10092221	-1	good
10092247	1	good
10092250	-1	bad
10092251	-1	good
10092253	2	good
10092258	-1	bad
10092294	-1	good
10092296	3	good
10092314	1	bad
10092320	-1	bad
10092333	0	good
10092337	-1	good
10092354	-1	bad
10092374	-1	good
10092386	0	good
10092396	0	good
10092447	0	bad
10092465	-1	bad
10092476	-1	good
10092517	-1	bad
10092524	0	bad
10092525	-1	good
10092565	-1	good
10092582	1	good
10092631	-1	bad
10092648	-1	bad
10092651	-1	good
10092654	-1	good
10092658	-1	good
10092665	-1	good
10092685	-1	good
10092701	1	good
10092730	1	good
10092774	-1	good
10092801	-1	good
10092803	-1	good
10092807	-1	good
10092808	-1	good
10092809	-1	bad
10092816	-1	bad
10092826	-1	good
10092839	1	good
10092846	-1	bad
10092855	-1	bad
10092878	1	good
10092889	-1	good
10092936	-1	good
10092944	-1	good
10092970	1	good
10092978	1	good
10092982	-1	bad
10092985	-1	good
10093015	-1	bad
10093025	-1	good
10093071	-1	good
10093076	-1	good
10093106	-1	bad
10093114	-1	bad
10093129	1	good
10093173	-1	good
10093193	-1	bad
10093200	-1	good
10093217	0	bad
10093259	0	good
10093268	1	bad
10093297	-1	bad
10093301	-1	good
10093310	1	good
10093316	0	bad
10093324	1	good
10093357	-1	good
10093429	-1	good
10093445	-1	good
10093485	-1	good
10093493	-1	good
10093528	0	bad
10093531	-1	bad
10093535	-1	good
10093568	-1	bad
10093579	1	good
10093604	2	good
10093627	1	good
10093643	-1	good
10093653	-1	good
10093656	-1	good
10093670	-1	good
10093683	-1	good
10093684	-1	good
10093711	-1	good
10093742	-1	bad
10093750	-1	bad
10093765	-1	good
10093771	-1	bad
10093797	2	good
10093817	0	bad
10093823	0	good
10093832	-1	bad
10093860	-1	good
10093896	-1	good
10093914	-1	good
10093931	1	bad
10093950	-1	good
10093978	-1	good
10093986	-1	bad
10093993	-1	good
10093995	-1	good
10094004	-1	bad
10094016	-1	bad
10094047	1	bad
10094062	-1	bad
10094070	1	bad
10094075	-1	good
10094084	1	good
10094110	0	bad
10094115	-1	bad
10094161	1	good
10094206	-1	good
10094233	-1	bad
10094235	-1	bad
10094293	0	bad
10094296	-1	good
10094314	1	good
10094325	-1	bad
10094347	-1	good
10094411	-1	good
10094416	-1	good
10094448	-1	good
10094459	-1	good
10094469	-1	bad
10094496	-1	good
10094497	-1	good
10094498	-1	good
10094512	-1	good
10094517	-1	good
10094556	-1	good
10094593	-1	good
10094596	-1	good
10094600	-1	bad
10094604	1	bad
10094622	-1	good
10094626	-1	good
10094627	1	bad
10094634	0	good
10094656	1	good
10094665	-1	good
10094677	-1	good
10094688	-1	good
10094709	-1	bad
10094725	1	bad
10094731	0	good
10094763	-1	bad
10094765	1	good
10094775	1	bad
10094780	1	good
10094814	-1	good
10094815	0	bad
10094816	-1	good
10094818	-1	good
10094826	-1	good
10094845	-1	good
10094872	-1	good
10094887	2	bad
10094907	1	good
10094967	-1	good
10094980	-1	bad
10094982	-1	good
10094991	1	bad
10095014	-1	good
10095034	-1	good
10095052	-1	good
10095062	2	good
10095071	-1	bad
10095081	-1	good
10095085	-1	good
10095132	-1	good
10095144	1	bad
10095159	1	bad
10095163	2	good
10095170	-1	good
10095178	-1	bad
10095205	0	bad
10095207	-1	bad
10095238	0	good
10095239	1	good
10095255	-1	good
10095268	2	good
10095273	-1	bad
10095310	-1	bad
10095339	0	bad
10095364	1	bad
10095380	0	good
10095388	-1	bad
10095393	-1	good
10095447	-1	good
10095509	1	good
10095513	-1	bad
10095547	-1	bad
10095558	-1	good
10095578	-1	bad
10095650	-1	good
10095658	-1	bad
10095661	1	good
10095701	-1	good
10095715	1	bad
10095725	1	good
10095742	0	good
10095794	-1	good
10095818	3	good
10095836	-1	bad
10095879	-1	good
10095892	-1	bad
10095894	-1	good
10095905	-1	good
10095938	-1	good
10095940	-1	good
10095996	0	bad
10096003	-1	good
10096047	-1	good
10096068	0	good
10096111	-1	good
10096116	-1	good
10096130	0	good
10096135	-1	good
10096141	-1	good
10096155	0	good
10096162	-1	good
10096179	-1	good
10096182	-1	good
10096188	-1	good
10096238	-1	bad
10096245	-1	bad
10096263	0	good
10096281	-1	good
10096297	-1	bad
10096311	-1	good
10096339	0	bad
10096356	-1	good
10096370	-1	bad
10096401	1	good
10096403	1	good
10096430	1	good
10096433	-1	good
10096437	1	good
10096469	-1	good
10096472	-1	good
10096476	-1	bad
10096487	-1	good
10096507	-1	bad
10096509	-1	good
10096530	-1	good
10096531	-1	good
10096590	-1	bad
10096630	-1	good
10096671	-1	good
10096674	-1	bad
10096693	-1	good
10096714	0	bad
10096723	-1	bad
10096737	1	good
10096738	1	good
10096742	-1	bad
10096751	1	good
10096775	0	good
10096805	1	good
10096821	-1	good
10096844	-1	good
10096859	0	good
10096872	-1	good
10096881	-1	good
10096965	-1	bad
10096977	-1	good
10096994	-1	good
10096999	-1	good
10097003	-1	bad
10097017	-1	bad
10097050	1	good
10097056	-1	bad
10097077	-1	good
10097090	-1	bad
10097096	-1	good
10097142	2	good
10097144	-1	bad
10097152	-1	good
10097185	-1	bad
10097208	-1	good
10097251	1	bad
10097256	-1	bad
10097269	-1	good
10097287	-1	good
10097288	-1	good
10097308	-1	good
10097327	-1	good
10097329	-1	good
10097357	1	good
10097370	-1	bad
10097423	-1	good
10097425	-1	good
10097440	1	good
10097444	0	bad
10097457	-1	good
10097472	0	good
10097474	-1	good
10097484	0	good
10097498	-1	bad
10097505	-1	good
10097543	0	bad
10097553	-1	good
10097554	-1	bad
10097558	1	good
10097581	-1	bad
10097617	-1	good
10097633	-1	good
10097635	-1	bad
10097660	-1	bad
10097670	-1	bad
10097671	1	good
10097838	-1	bad
10097853	-1	bad
10097887	-1	good
10097896	-1	good
10097899	-1	good
10097926	1	bad
10097945	-1	bad
10097951	2	good
10097952	-1	bad
10097970	2	good
10097989	1	bad
10098007	-1	bad
10098021	1	good
10098023	-1	bad
10098045	-1	good
10098057	1	bad
10098076	-1	good
10098077	-1	good
10098080	-1	good
10098109	0	bad
10098118	-1	good
10098122	2	good
10098128	-1	bad
10098129	-1	bad
10098155	-1	bad
10098180	-1	good
10098190	1	good
10098205	-1	bad
10098207	-1	good
10098218	-1	good
10098231	-1	good
10098243	-1	bad
10098244	-1	good
10098281	-1	good
10098375	-1	good
10098401	0	good
10098414	-1	good
10098452	-1	good
10098487	2	good
10098488	1	good
10098508	-1	good
10098518	-1	good
10098603	0	bad
10098642	-1	good
10098651	-1	bad
10098652	1	good
10098683	-1	good
10098689	1	good
10098702	-1	good
10098704	-1	good
10098712	-1	bad
10098714	-1	good
10098720	1	bad
10098737	0	good
10098763	-1	good
10098781	-1	good
10098799	-1	good
10098822	-1	good
10098833	-1	good
10098844	-1	good
10098863	0	good
10098892	-1	bad
10098895	-1	good
10098898	1	bad
10098923	-1	good
10098954	-1	good
10099024	0	good
10099027	-1	bad
10099072	1	bad
10099090	-1	bad
10099100	-1	good
10099102	-1	good
10099107	1	good
10099111	-1	good
10099115	-1	bad
10099169	-1	good
10099170	1	good
10099171	-1	good
10099186	-1	good
10099192	-1	good
10099194	-1	bad
10099206	0	bad
10099207	-1	good
10099235	-1	bad
10099250	-1	bad
10099276	-1	good
10099280	-1	bad
10099288	-1	good
10099318	1	good
10099356	1	bad
10099367	1	good
10099378	2	good
10099394	-1	good
10099396	-1	good
10099443	-1	good
10099456	-1	good
10099458	0	bad
10099483	-1	good
10099512	-1	good
10099517	-1	good
10099521	-1	good
10099536	0	good
10099543	-1	bad
10099554	-1	good
10099567	-1	bad
10099612	0	good
10099625	1	good
10099645	1	good
10099659	-1	good
10099667	-1	good
10099690	-1	good
10099708	-1	good
10099712	-1	bad
10099736	1	good
10099773	1	good
10099786	1	good
10099796	1	good
10099809	-1	good
10099819	-1	good
10099828	-1	good
10099830	-1	good
10099852	-1	bad
10099856	2	bad
10099861	-1	good
10099868	0	bad
10099872	1	good
10099881	-1	bad
10099894	-1	good
10099896	-1	good
10099903	-1	good
10099932	-1	good
10099934	-1	good
10099949	1	bad
10099956	-1	bad
10099964	-1	good
10099973	-1	good
10099979	-1	good
10099983	1	good
10099991	1	bad
10100000	-1	good
10100007	1	good
10100013	-1	good
10100026	-1	good
10100041	-1	bad
10100046	-1	good
10100059	-1	good
10100068	1	good
10100080	1	bad
10100083	-1	bad
10100146	-1	good
10100167	1	bad
10100181	-1	good
10100202	-1	good
10100217	-1	good
10100263	-1	good
10100291	-1	bad
10100314	1	good
10100340	-1	good
10100362	-1	bad
10100364	-1	bad
10100371	-1	good
10100377	-1	good
10100384	-1	good
10100390	-1	bad
10100393	-1	good
10100405	1	good
10100406	-1	good
10100421	0	good
10100438	2	good
10100442	0	good
10100454	0	good
10100489	-1	good
10100511	-1	bad
10100516	-1	good
10100518	-1	bad
10100536	-1	good
10100558	0	bad
10100567	-1	good
10100568	-1	bad
10100586	-1	good
10100611	-1	good
10100612	-1	good
10100625	-1	bad
10100628	-1	good
10100641	-1	bad
10100662	-1	good
10100667	1	good
10100711	-1	good
10100722	1	bad
10100732	2	good
10100734	-1	bad
10100740	-1	good
10100757	-1	good
10100773	-1	bad
10100774	0	good
10100786	-1	good
10100796	-1	good
10100838	-1	bad
10100846	-1	good
10100848	2	bad
10100854	3	bad
10100875	-1	good
10100892	-1	bad
10100941	1	bad
10100944	-1	good
10100960	-1	bad
10100963	-1	good
10100966	-1	good
10100991	0	bad
10101004	-1	good
10101014	-1	good
10101030	-1	good
10101032	-1	bad
10101059	-1	good
10101073	1	good
10101076	-1	good
10101090	0	bad
10101097	1	good
10101119	-1	bad
10101125	-1	good
10101136	-1	bad
10101144	-1	good
10101152	-1	bad
10101200	-1	good
10101215	-1	bad
10101227	0	good
10101252	-1	bad
10101274	-1	good
10101296	0	good
10101312	2	good
10101365	-1	good
10101390	-1	bad
10101399	0	bad
10101404	-1	good
10101412	-1	bad
10101419	1	good
10101424	-1	good
10101446	-1	good
10101453	-1	bad
10101455	2	good
10101483	-1	good
10101498	1	good
10101509	-1	good
10101537	-1	good
10101578	1	good
10101579	-1	bad
10101598	-1	good
10101601	0	bad
10101617	-1	good
10101637	-1	good
10101703	-1	good
10101723	-1	good
10101840	0	bad
10101861	-1	bad
10101893	-1	good
10101896	-1	good
10101909	-1	good
10101940	-1	bad
10101978	-1	bad
10101979	-1	bad
10101982	1	good
10101983	-1	good
10101989	-1	bad
10102016	1	good
10102025	0	good
10102039	-1	good
10102109	-1	bad
10102125	1	good
10102141	0	good
10102182	-1	good
10102199	-1	good
10102224	-1	good
10102256	-1	good
10102267	1	good
10102275	-1	good
10102278	-1	good
10102308	-1	bad
10102314	1	bad
10102384	1	good
10102409	-1	bad
10102438	-1	good
10102448	-1	good
10102451	-1	good
10102470	-1	bad
10102556	0	bad
10102569	-1	good
10102580	2	bad
10102585	-1	good
10102602	-1	bad
10102641	1	good
10102667	1	good
10102683	-1	bad
10102702	-1	good
10102716	0	good
10102723	0	good
10102733	-1	good
10102763	1	bad
10102770	0	good
10102805	-1	good
10102828	-1	good
10102843	-1	bad
10102872	-1	bad
10102911	-1	good
10102921	-1	good
10102946	-1	bad
10102965	-1	good
10102974	-1	bad
10102980	0	bad
10103018	1	good
10103020	-1	bad
10103040	-1	good
10103066	-1	good
10103072	-1	good
10103094	-1	bad
10103113	1	bad
10103116	-1	good
10103158	-1	bad
10103178	-1	bad
10103205	-1	good
10103214	-1	good
10103219	1	good
10103266	1	bad
10103270	-1	bad
10103274	1	bad
10103283	-1	bad
10103293	-1	good
10103295	-1	good
10103304	-1	bad
10103314	0	good
10103357	1	good
10103495	-1	good
10103529	-1	good
10103588	-1	good
10103589	-1	good
10103607	1	bad
10103616	-1	good
10103626	-1	good
10103650	-1	bad
10103674	-1	bad
10103709	-1	good
10103739	-1	good
10103752	-1	good
10103759	2	good
10103804	-1	bad
10103847	-1	bad
10103854	-1	good
10103887	-1	bad
10103898	-1	bad
10103913	-1	good
10103927	-1	good
10103934	-1	good
10103993	0	good
10103994	-1	good
10104004	-1	bad
10104072	2	good
10104082	-1	bad
10104084	-1	good
10104109	-1	bad
10104128	-1	bad
10104193	-1	bad
10104194	1	bad
